id	genre
I1IGV7Wc1zHSOqUI	['pop', 'teen pop', 'boy band', 'hip hop', 'new wave', 'dance pop', 'techno']
I4BXiPdZKgHy8TQR	['pop', 'reggaeton', 'tropical house']
I696LFToFrDdwsVd	['eurodance']
I6GIwClrEQGcZ3Jg	['hard rock', 'metal', 'classic rock', 'rock', 'stoner rock', 'doom metal', 'pop', 'stoner metal']
I7xwlyqUByL76Wpu	['southern rock', 'classic rock', 'rock', 'blues rock', 'blues', 'jam band', 'hard rock', 'pop', 'country rock', 'alternative country', 'progressive rock', 'soft rock', 'psychedelic rock']
I9h4t3rQ3KOzzBBn	['progressive metal', 'metal', 'experimental', 'thrash metal', 'progressive thrash', 'rock', 'hard rock', 'cyberpunk']
IC3kh9KgubfaGreg	['singer songwriter', 'folk', 'jazz', 'folk rock', 'pop', 'progressive rock', 'vocal jazz', 'electric bass']
IC70veAhCXIpesFV	['thrash metal', 'metal', 'death metal', 'groove metal', 'nu metal', 'metalcore', 'rock', 'experimental', 'speed metal', 'alternative metal', 'gothic metal', 'meditation']
ICANFOkGsYg3c0Qd	['rock', 'alternative rock', 'indie rock']
IG0zzQPGgMEmxn98	['eurodance', 'pop', 'europop', 'bubblegum pop', 'bubblegum dance']
IGIqTBFpMc4MB9nr	['latin pop', 'pop dance']
IGrNQ2t0Ei2Pnxk9	['stoner rock', 'psychedelic rock', 'space rock', 'rock']
IHsW6UmhOf5b6jqQ	['metalcore', 'metal', 'hardcore', 'thrash metal', 'alternative metal']
IIs72wE6hB8vxGJG	['soul', 'disco', 'funk', 'rhythm and blues', 'jazz', 'jazz funk', 'post disco', 'classic soul']
IJWWeCxo5CuF61mu	['rock', 'indie rock', 'grunge', 'alternative rock', 'punk']
IKEsVgEXFbIw7xc0	['pop', 'rap', 'boy band']
ILZwDeBWWOKmB5RL	['soundtrack', 'dream pop', 'ambient', 'downtempo', 'rain']
INDWvz0mN8kSiuUR	['pop', 'chanson', 'french pop', 'lounge', 'world', 'dream pop', 'chill out']
IOH8JtmWvmXusEv9	['jazz', 'vocal jazz', 'easy listening', 'smooth jazz', 'pop', 'singer songwriter', 'lounge', 'classical', 'ambient', 'acid jazz']
IOM7IZaDjlP8w8pm	['pinoy rock', 'opm']
IOotPvHBXmjUyAuj	['black metal', 'metal']
IPLLLRmjz4b5qy41	['pop', 'soul', 'lullaby', 'hip hop', 'smooth soul', 'r b']
IQ9ezY4QoXoRcDsZ	['soundtrack', 'jazz', 'pop', 'lounge', 'easy listening', 'soul', 'vocal jazz', 'blues', 'singer songwriter', 'funk']
IRy8HGshzYaYPmt8	['funk rock', 'rock', 'alternative rock', 'funk', 'world', 'bassline']
ISNATR0AI3EGe2a8	['country', 'country rock']
ISNlLeHquvqSE6IB	['mpb', 'baroque', 'pop nacional']
IWFocO8KX6B7trre	['rock', 'new wave', 'pop', 'downtempo', 'post punk', 'lullaby', 'classic rock', 'punk', 'reggae', 'ambient', 'power pop', 'easy listening', 'sleep']
IWOU9aDMsNBfngem	['emo', 'pop punk', 'rock', 'punk', 'hip hop', 'alternative rock', 'rap', 'ska', 'ska punk', 'emocore', 'post hardcore']
IWljtlDfIjJHuMkn	['indie rock', 'rock', 'alternative rock', 'indie pop', 'atmosphere']
IXGvK0g5FeYAvXRe	['k pop', 'pop', 'boy band']
IXgqaSjAw8Sxjavv	['rock', 'classic rock', 'hard rock', 'pop', 'metal']
IYECU4Jz8rtUgT5M	['electropop']
IYZSS2Q4LKAnqtHF	['progressive rock', 'rock', 'classic rock', 'pop rock', 'pop', 'hard rock', 'new wave', 'symphonic rock', 'progressive metal', 'album rock', 'soft rock', 'art rock']
IbF5g824fUGFmmGv	['black metal', 'symphonic black metal', 'gothic metal', 'metal', 'melodic black metal', 'death metal', 'melodic death metal', 'gothic black metal', 'rock', 'hardcore', 'alternative metal', 'symphonic metal', 'post hardcore']
IdJaVPfRHFTwXQHs	['rock', 'punk', 'glam rock', 'classic rock', 'metal', 'hard rock', 'garage rock', 'hollywood']
IfFwLGCQOMsKMLws	['pop', 'britpop', 'hip hop']
IgDYP5D6FTxYIilQ	['rock']
IjZP68t2X4AEp0Uo	['experimental', 'noise rock', 'alternative rock', 'noise', 'indie rock', 'post punk', 'rock', 'experimental rock', 'grunge', 'skate punk', 'shamanic']
Imikr1wOiivWcNqF	['pop', 'folk', 'pop rock']
IpJ1aktgYIvbyqQf	['hip hop', 'pop', 'soul', 'dance pop']
Iphy6dJtI3BO8sxV	['indie rock']
IqAF1BoOfSefzaRE	['electropop', 'pop', 'trap', 'experimental', 'electro', 'glitch', 'noise pop', 'witch house', 'hyperpop', 'industrial hip hop']
Ir48Mv65qQZJIKum	['post hardcore', 'metalcore', 'hardcore', 'emo', 'experimental', 'screamo', 'emocore']
IrS0oGml5voPOJmI	['power pop', 'rock', 'classic rock', 'pop', 'pop rock', 'punk', 'indie rock', 'blues rock']
Itah1m1jjfddZ3KW	['rock', 'singer songwriter', 'pop', 'alternative rock', 'ambient', 'pop rock', 'easy listening', 'acoustic rock', 'post grunge']
ItcHBWbkwi2pGYHl	['melodic death metal', 'death metal', 'metal', 'gothenburg metal', 'swedish metal', 'black metal', 'melodic metal', 'symphonic metal']
Iu8G75bCsdyXIiIe	['bossa nova', 'mpb', 'samba', 'soul', 'world']
IvFtcAajHxKWNl7x	['gothic metal', 'doom metal', 'metal', 'gothic rock', 'industrial metal', 'industrial', 'psychedelic rock', 'rock', 'folk metal', 'meditation', 'gothic doom']
IvHhVfeLHHkXZkYy	['indie rock']
IvgK80LY0sPNGQ1Z	['progressive rock', 'math rock', 'experimental', 'avant rock']
Ivo533TRW0wOSCVa	['pop', 'r b', 'soul', 'breakbeat', 'focus', 'chillstep']
Iw8bla6TJka0DIj4	['stoner rock']
IwJqsfasgWY6fuzB	['pop', 'k pop', 'girl group', 'korean pop']
IxUm8yXiNoUlMF0z	['hard rock', 'classic rock', 'rock', 'psychedelic rock', 'progressive rock', 'metal', 'rock and roll', 'blues rock', 'acid rock', 'pop', 'krautrock']
Iz3HIraw5b7cSakg	['indie pop', 'indie rock', 'pop rock', 'blues rock']
J17PrWqslmLLWQCW	['dream pop', 'shoegaze']
J1BcJsw4HY1oNZcg	['industrial']
J2k6oeSLcl5zVLrl	['post rock', 'post hardcore']
J6KorzpkWE56tlaj	['folk', 'blues']
J7ks4R4hI0gmCoQK	['classic rock', 'progressive rock', 'rock', 'hard rock', 'album rock']
J7mWO4HVxxg1FPoB	['rock', 'punk', 'grunge', 'noise', 'experimental', 'alternative rock', 'hardcore punk']
J7xJbLHBZUsI5FBo	['post metal', 'progressive metal', 'experimental', 'doom metal', 'post hardcore', 'atmospheric doom', 'metal', 'post rock']
JA1tWKcLysuUi2nl	['folk', 'singer songwriter', 'folk rock', 'country', 'dark folk', 'pop', 'rock', 'alternative rock', 'indie rock', 'indie folk', 'country rock', 'alternative pop', 'indie pop', 'pop rock', 'world', 'dream pop']
JCKd93BKMRpu90P1	['pop']
JCYADEbn7MkX75jk	['pop', 'folk']
JCnJpN2RFUxKN0MS	['pop', 'electropop']
JCoVLNWgRrFWoVo5	['k pop']
JE3oW0laLeVRypni	['funk', 'rock', 'alternative rock', 'progressive rock', 'funk metal', 'alternative metal', 'experimental', 'metal', 'progressive metal', 'hard rock', 'psychedelic rock', 'experimental rock', 'post punk', 'j rock', 'j pop', 'funk rock', 'j metal']
JFWPrDh8rnlAh8bG	['emo', 'pop punk', 'rock', 'punk', 'pop', 'alternative rock', 'hardcore', 'rap', 'indie pop', 'pop rock', 'soft rock', 'drama']
JIBOxdlkdZZ040qG	['mpb', 'samba']
JIDFnCIilxuRyLOP	['metal', 'hard rock', 'nwobhm', 'classic rock', 'rock', 'melodic metal', 'thrash metal', 'poetry', 'chill out']
JJ75FJUIJsUtFGII	['alternative rock', 'progressive rock', 'art rock']
JKCmNj7TVqzqeZgL	['neofolk', 'martial industrial', 'singer songwriter', 'dark ambient']
JKxDOWvm2dwbxVGd	['britpop', 'pop', 'indie rock', 'rock', 'alternative rock', 'soundtrack', 'trip hop', 'punk', 'pop rock', 'chamber pop', 'post punk', 'alternative pop']
JLuFzGN2uBDXgX8c	['house', 'soundtrack', 'electronica', 'electro', 'techno', 'rap', 'electro swing', 'trance', 'trip hop', 'jazz', 'rock', 'experimental', 'britpop', 'lounge', 'swing', 'uk garage']
JN33kqbIFTxj59o6	['classic rock', 'rock', 'southern rock', 'country rock', 'roots rock', 'swamp rock', 'blues rock', 'country', 'blues', 'rock and roll', 'rockabilly', 'hard rock', 'folk rock']
JNI1K9oqtFVFv5Fz	['indie rock', 'rock', 'alternative rock']
JOXJtqBv7ptLmaK3	['alternative rock', 'rock', 'hard rock', 'post grunge', 'alternative metal', 'metal', 'hardcore', 'screamo', 'modern rock', 'hollywood']
JPOLE03VfYw9GZyc	['pop', 'electropop', 'synthpop', 'electro', 'freestyle', 'hip hop', 'electronica', 'singer songwriter', 'swedish pop', 'rock', 'indie pop', 'indie rock', 'world', 'house', 'indietronica', 'beats']
JRrgrwMPTMsaJviI	['rock', 'classic rock', 'rock and roll', 'rockabilly', 'pop', 'jazz', 'soundtrack', 'soul', 'pop rock', 'gospel', 'boogie']
JSFTvYmVLrNUrkzc	['pop', 'hip hop', 'r b']
JSaX8fVllx7DBjp6	['metalcore', 'hardcore', 'emo', 'screamo', 'post hardcore', 'melodic hardcore', 'emocore', 'melodic metalcore']
JTw1BY0bXyVllPs7	['folk metal', 'metal', 'viking metal', 'folk', 'medieval', 'neofolk', 'gothic rock', 'celtic']
JUWHRdg6KEa5VqqK	['alternative rock', 'grunge', 'blues rock', 'country', 'alternative metal', 'rock', 'hard rock', 'metal', 'stoner rock', 'doom metal', 'stoner metal', 'southern rock', 'sludge metal']
JW5pCyikNCfC7Vhz	['disco', 'electro', 'electronica', 'new rave', 'electropop', 'house', 'rock', 'electroclash', 'synthpop', 'experimental', 'singer songwriter', 'indietronica', 'carnaval', 'nu disco']
JXaPIpmkuyTKfj4K	['classic rock', 'symphonic rock', 'rock', 'pop', 'progressive rock', 'pop rock', 'soft rock']
JY8t7eR98mvg1sRm	['progressive metal', 'post metal', 'metal', 'progressive death metal', 'atmospheric sludge']
JZMBdjivuyaMVfUx	['punk', 'rock', 'emo', 'pop punk', 'alternative rock', 'post hardcore', 'pop', 'classic rock', 'hardcore', 'rap', 'progressive rock', 'pop rock', 'ska', 'lounge', 'ska punk', 'skate punk']
JZqEL5gvS3LB87bk	['pop']
JcPYe64ekCPq4w2z	['progressive metal', 'experimental', 'post rock', 'progressive rock', 'psychedelic rock', 'sludge metal']
JcTVxXe2eNRCinki	['new wave', 'pop', 'post punk', 'synthpop', 'coldwave']
JcuOAa2ToKyzlfF3	['emo', 'rock', 'screamo', 'emocore', 'post hardcore', 'metalcore', 'alternative rock', 'hardcore', 'metal', 'punk', 'hard rock', 'britpop', 'melodic hardcore']
JdtXJ4aJLn7Y9uhF	['shoegaze', 'alternative rock', 'space rock', 'rock', 'britpop', 'madchester', 'reading']
JfyymS9vUpaSsdXY	['pop', 'french pop', 'soul', 'afro soul']
Jgb6rHGPBGMa7Woq	['metal', 'progressive metal', 'folk metal', 'symphonic metal', 'power metal', 'melodic metal']
Jge28cnQXYabhHlF	['death metal', 'brutal death metal', 'metal', 'progressive metal', 'technical death metal', 'grindcore', 'thrash metal', 'mathcore', 'progressive death metal']
Jhppol79SR16qvAY	['reggae', 'dancehall', 'hip hop', 'pop', 'rap', 'reggaeton', 'soul', 'funk']
JjDd7iPCeks0Ze4B	['pop', 'soul']
JjoMNkhcO5Ejp1A1	['alternative rock', 'new wave', 'synthpop']
JkgsHdGZxqfv6c0L	['alternative rock', 'rock', 'progressive rock', 'piano rock', 'indie rock', 'britpop', 'emo', 'art rock', 'hard rock', 'pop rock', 'pop', 'ambient', 'space rock']
JnUzsams6T45Qku6	['synthpop', 'electropop', 'art pop', 'pop', 'experimental', 'ambient pop']
JngNLBEfE7O3Rpkc	['post hardcore']
JrjFRJUJyXxxgEyg	['pop', 'soul', 'hip hop', 'rap', 'neo soul', 'trap', 'healing']
Jt6Xlj3qdL1X1uCS	['folk', 'rock', 'singer songwriter', 'country', 'folk rock', 'pop', 'pop folk']
JtCSfXZ0vJJTj7QI	['pop', 'rock', 'pop rock']
Jtq6snveWJRMa0bE	['soul', 'trap', 'hip hop', 'ambient pop', 'r b']
Ju30MPp5pmC98Rv7	['grunge', 'alternative rock', 'rock', 'hard rock', 'alternative metal', 'metal', 'emo', 'doom metal', 'folk metal', 'nu metal', 'jazz blues', 'gothic metal', 'modern rock', 'stoner metal', 'groove metal']
JvOSYYoGMARdZYdX	['bossa nova', 'singer songwriter', 'mpb']
JxIk0fneRwJwmhmW	['alternative rock', 'christian rock', 'rock', 'hard rock', 'christian metal', 'alternative metal', 'post grunge', 'nu metal', 'southern rock']
JyDL1Y8dhc6hIKnA	['alternative rock', 'rock', 'experimental rock', 'jazz rock']
JyMlKHY9RjcJKjQh	['rock', 'pop rock', 'piano rock', 'soundtrack', 'pop', 'slowcore', 'alternative rock', 'soft rock', 'drama']
JyPKhZCsW7gLqz42	['drill', 'hip hop', 'rap', 'experimental hip hop', 'trap']
JyrH5vad1UBThKPd	['pop', 'singer songwriter', 'rock', 'britpop', 'soft rock', 'pop rock', 'alternative rock', 'soul', 'folk', 'indie rock', 'indie pop', 'folk rock', 'easy listening', 'blues', 'piano rock', 'chill out']
JzlmKozfo1gqumlu	['pop', 'easy listening']
Jzn4tZikE21nNUPl	['progressive metal', 'metal', 'post rock', 'hard rock', 'power metal', 'speed metal', 'progressive power metal', 'us power metal']
K1ePJmdRGMNB4SDY	['rock', 'alternative rock', 'soundtrack', 'soft rock', 'video game music', 'pop rock', 'easy listening', 'country', 'metal', 'indie rock', 'hard rock', 'world', 'sleep', 'symphonic metal']
K2SdWHcMdhvWZZJg	['k pop', 'boy band']
K2gMISj7br577RSV	['rock', 'alternative rock', 'pop rock', 'gospel']
K36TWMG2jZ5PSBoT	['alternative rock', 'space rock', 'rock', 'pop punk', 'emo', 'indie rock', 'progressive rock', 'electro']
K4EwkQie0TJCizrr	['post rock', 'rock', 'progressive rock']
K6RKLKDPO6CUwwAq	['classic rock', 'hard rock', 'rock', 'psychedelic rock', 'progressive rock', 'metal', 'rain', 'acid rock']
K6dklMBW6pcuxBol	['chamber pop']
K7KI59z1bCESszKH	['emo', 'punk', 'rock', 'hardcore']
K7vyxC83lQfqZSPg	['rock', 'alternative rock', 'indie rock', 'riot grrrl', 'modern rock']
KBWUmNfvhuPfZtzx	['pop rock', 'rock', 'soft rock', 'classic rock', 'progressive rock', 'album rock', 'new wave']
KBo2p07O2ZihkQck	['electropop', 'pop', 'ambient pop', 'synthpop', 'nu disco']
KCACCeRamDuSiRJJ	['post punk', 'punk']
KCU1zZZul3weEjsQ	['alternative rock', 'rock', 'indie rock', 'britpop', 'glam rock', 'pop', 'gothic rock', 'metal', 'punk', 'emo', 'ambient', 'indie pop', 'noise rock', 'pop rock', 'blues', 'underground hip hop', 'gothic metal', 'post grunge', 'glam punk']
KEHXZ0lSyQ3Pe9u7	['soundtrack', 'ambient pop', 'theme', 'art pop']
KEoLoK6JfFaTfeFw	['pop', 'pop rock', 'power pop', 'boy band', 'rock', 'singer songwriter', 'pop punk', 'cyberpunk', 'disney']
KFl1UaQWKchPyQyN	['garage rock', 'rock', 'punk', 'post punk', 'rock and roll', 'pop', 'alternative rock', 'new wave', 'outsider', 'psychobilly']
KGlfh2mkoz8B9AIK	['pop', 'electropop', 'synthpop', 'electronica', 'dream pop', 'disco', 'trance', 'rock', 'indie pop', 'singer songwriter', 'new wave', 'lounge', 'nu disco']
KHtJkaWozyCzsxvf	['pop', 'classical', 'alternative rock']
KJ9uHHRaK27UerQl	['folk', 'singer songwriter', 'rock', 'classic rock', 'folk rock']
KJHpb4iSjO4JCpID	['metal', 'nwobhm', 'hard rock', 'classic rock', 'rock', 'speed metal', 'power metal', 'thrash metal']
KJyVTXfwdjUGtj5m	['pop', 'pop dance']
KKmk2QJLVj2Aqsjg	['pop', 'trap', 'hip hop', 'rap']
KLIcOqL2vJmI8UVV	['alternative rock', 'rock']
KMMPB7AgaLFF9MkK	['melodic death metal', 'death metal']
KNkXfhAr88FaozHB	['indie rock', 'rock', 'britpop', 'post punk', 'alternative rock', 'new wave', 'hip hop', 'country', 'emo', 'rap', 'art rock', 'dance rock', 'dance punk']
KNkk2UdyYeZTRMUB	['death metal', 'technical death metal', 'progressive death metal']
KOB0kXKBJWxappOD	['soul', 'pop']
KQgUhsoki9Z4shww	['pop']
KR5Buj1hgH9F0VuA	['alternative rock', 'rock', 'noise rock', 'noise pop', 'indie rock', 'noise', 'electropop', 'experimental', 'indie pop', 'electroclash', 'electro', 'lo fi', 'experimental pop', 'dance punk', 'garage pop']
KRY3z4w12Y1yUY7y	['folk', 'folk rock', 'singer songwriter', 'classic rock', 'rock', 'soft rock', 'pop', 'poetry', 'electronica', 'punk', 'album rock', 'blues rock', 'blues']
KRfKxafMjhFbiYkE	['hard rock', 'power metal']
KSFqEF78UeE2v8za	['pop rock', 'rock', 'pop', 'alternative rock', 'indie pop', 'power pop', 'singer songwriter', 'new wave', 'world', 'pop punk', 'power pop punk']
KT1e1xNtYIivCVBP	['alternative rock', 'indie rock', 'pop rock', 'britpop', 'art rock']
KW5NQ5oDNsWTSSu8	['progressive rock', 'hard rock', 'rock', 'classic rock', 'progressive metal', 'album rock']
KW7FYxwQGGmhcZEQ	['progressive metal', 'thrash metal', 'power metal', 'metal', 'alternative metal', 'progressive rock', 'speed metal', 'flamenco', 'melodic metal', 'technical death metal', 'progressive death metal', 'shred', 'groove metal', 'progressive power metal']
KXbJRji5TObQUK8V	['soul', 'soundtrack', 'jazz', 'singer songwriter', 'blues', 'rhythm and blues', 'neo soul']
KYXEpMIkih2KQoAa	['rock', 'blues', 'blues rock']
KZXoKszUQA52wY0h	['ambient', 'shoegaze', 'dream pop', 'noise', 'rock', 'folk', 'experimental', 'post rock', 'progressive rock', 'ambient pop', 'drone', 'dark ambient']
KaTCF5M35YvkjjAI	['rock', 'alternative rock', 'hard rock', 'alternative dance']
KbNqFabcrHueyTt2	['soul', 'r b', 'neo soul']
KbiCjEDMzzHYn6zF	['post hardcore', 'punk', 'indie rock', 'rock', 'post punk', 'hardcore', 'emo', 'alternative rock', 'experimental', 'pop', 'indie pop', 'straight edge', 'experimental rock', 'avant garde', 'art rock', 'garage rock', 'post rock', 'rock and roll', 'emocore']
Kc2LpewwVWSoeEfk	['rock', 'alternative rock', 'grunge', 'hard rock', 'post grunge', 'metal', 'indie rock', 'pop rock', 'art rock', 'alternative metal']
KcCbr0D0Ns3up2aY	['hip hop', 'alternative hip hop']
KcFV0wWs4MWaujLx	['christian rock', 'rock', 'alternative rock']
KceJ2PgwAcgezKE9	['trip hop', 'downtempo', 'electronica', 'electronic rock', 'rock', 'experimental', 'ambient', 'post rock', 'hip hop', 'alternative rock', 'electro', 'turntablism', 'big beat', 'space ambient', 'trance', 'electropop', 'singer songwriter', 'stoner rock', 'industrial', 'lo fi', 'new wave', 'techno', 'abstract', 'lounge', 'new rave', 'broken beat', 'vocal trance']
KdNVAUa7SJOUUSev	['alternative metal', 'alternative rock', 'shoegaze', 'nu metal', 'metal', 'rock', 'ambient', 'experimental', 'djent', 'progressive metal', 'post rock', 'progressive rock', 'industrial', 'techno', 'post metal']
KdqBApQdbY75Jsgm	['gypsy', 'rock', 'cabaret', 'country', 'indie rock', 'world', 'gypsy punk', 'folk']
KeKbzmQ8Nas7OUHo	['merengue', 'salsa', 'latin', 'pop', 'bachata', 'easy listening', 'latin pop', 'ska', 'lounge']
KgfevHF8TE4mpjU2	['pop']
Kgiu2ovOND7HCZBl	['bossa nova', 'mpb', 'samba', 'latin', 'ambient', 'pop', 'downtempo', 'lounge', 'latin pop', 'chill out', 'samba jazz']
KguTteL3tOdobHH3	['singer songwriter', 'pop', 'electronica', 'trip hop', 'downtempo', 'indie pop', 'ambient', 'experimental', 'electro', 'new age', 'indie electronica', 'rock', 'easy listening', 'britpop', 'dream pop', 'soundtrack', 'electropop', 'indietronica', 'celtic', 'trance', 'emo', 'folk']
Kls900uPwg0Gla6G	['mpb', 'nova mpb']
KnMItrBYhHFixzJT	['country pop', 'pop', 'country', 'disco', 'singer songwriter', 'dance pop', 'alternative dance', 'nu disco']
KpWQdk5Egc2yCpDb	['alternative rock', 'rock', 'funk rock', 'funk', 'easy listening', 'world', 'psychedelic rock']
Kpbzp06WpfKQWu5v	['eurodance']
KsuRJokxNoGSwPAR	['soft rock', 'classic rock', 'rock', 'pop', 'easy listening', 'folk', 'country rock', 'british invasion']
KtuBiBx6SGPo9PRO	['pop']
KwA8khjFWlElYAMl	['post punk', 'synthpop', 'gothic rock']
KwFJaPn6gwoNd3Q4	['indie rock', 'emo', 'alternative rock']
KwZai1UJW5Nj0mRT	['hip hop', 'rap', 'east coast hip hop', 'boom bap', 'soul', 'funk', 'underground hip hop', 'football', 'g funk', 'hardcore hip hop', 'hip pop']
KxVk0UdKxRQRyZ1V	['rock', 'alternative rock', 'alternative metal', 'funk metal', 'metal', 'hard rock', 'rap metal', 'grunge', 'grindcore', 'experimental', 'progressive rock', 'thrash metal', 'nu metal']
KxmnjxQO27BpFmNl	['singer songwriter', 'hip hop', 'pop', 'rap']
KxryDZFfi0mkMMiM	['alternative rock', 'rock', 'progressive rock', 'indie rock', 'britpop', 'pop', 'space rock', 'piano rock', 'pop rock', 'emo', 'easy listening', 'electronica', 'hard rock']
L2GriWeUOiBcGzdK	['reggae', 'rock', 'alternative rock', 'ska', 'reggae rock', 'soundtrack', 'funk', 'punk', 'pop', 'dub', 'ambient', 'indie rock', 'pop rock', 'easy listening', 'reggae fusion']
L2YZohnGiw7ERRnm	['death metal', 'brutal death metal', 'metal']
L3aYkhfpuDhIZYKf	['punk', 'rock', 'hardcore', 'hardcore punk', 'pop', 'anarcho punk', 'white noise']
L4wfsVXT1EcAn9FG	['pop', 'r b', 'disney']
L5R0wueWU2bQ7yMw	['rock', 'pop', 'indie pop', 'indie rock', 'dream pop']
L5bQ37pq3PcoVtDn	['classic rock', 'rock', 'singer songwriter', 'folk', 'folk rock', 'pop', 'country rock']
L7fA9PDmAwO8bPV8	['post punk', 'new wave', 'rock', 'indie rock', 'britpop', 'art punk', 'synth punk']
L8Og27BahD91hNM6	['experimental', 'indie pop', 'lo fi']
LAmLuNffCmI3XzIl	['nu disco']
LBqozPyw2pc2tlt3	['dance pop', 'trance', 'pop', 'house', 'deep house']
LD4zt4OLZzv5ukRh	['doom metal', 'stoner rock', 'stoner metal']
LE0isUFIeLTqqstc	['metal']
LExFi0fEE33rufmE	['indie rock', '8 bit']
LFKYue8YlfYi1ILw	['pop', 'teen pop']
LFy7e4MyG6iK6wdd	['rock', 'pop', 'new wave', 'pop rock', 'classic rock', 'alternative rock', 'progressive rock', 'post punk', 'hard rock', 'funk', 'funk rock']
LIYDFOi2cYIjvNUW	['jazz', 'swing', 'pop', 'easy listening', 'vocal jazz', 'big band']
LIYIBenQlQQnEjRA	['soul', 'disco', 'pop', 'philly soul', 'funk', 'classic soul']
LLTTsV7eslc7WiQW	['rap', 'hip hop', 'west coast rap', 'pop', 'g funk']
LN00sO8Hi5Vc1Za6	['pop']
LQKd7z8masEt7dDg	['rock', 'pop punk', 'pop', 'punk', 'alternative rock', 'pop rock', 'power pop']
LRFl10UsyjtvI1MW	['hardcore', 'punk', 'dc hardcore', 'emo', 'post hardcore', 'melodic hardcore', 'hardcore punk']
LRHEy5htrDSiGPC9	['eurovision']
LRYZmzvmweTDQcwq	['blues', 'rock', 'singer songwriter', 'folk', 'jazz', 'experimental', 'acid jazz', 'cabaret', 'native american', 'cantautor', 'classic rock', 'folk rock', 'experimental rock']
LSn6nPPs4pRhvw2P	['hard rock', 'rock', 'alternative rock', 'metal', 'grunge', 'sleaze rock', 'classic rock', 'punk', 'emo', 'ska', 'rock and roll', 'nu metal', 'supergroup']
LSwu6xc4b80n9vW2	['hard rock', 'nu metal', 'metal', 'rock', 'alternative metal', 'pop rock', 'post grunge']
LU9pfbzRxoXmlpQI	['twee pop', 'post punk', 'jangle pop', 'dream pop']
LUnFHqkwWRUsvMAV	['rock', 'classic rock', 'soft rock', 'blues', 'blues rock', 'pop', 'country', 'country rock', 'roots rock', 'progressive rock', 'rock and roll', 'electronica', 'downtempo', 'new wave', 'easy listening', 'world', 'rhythm and blues', 'chill out', 'steel guitar']
LXs0gOfFuWSvVxZs	['punk', 'alternative rock', 'rock', 'riot grrrl', 'grunge', 'hardcore', 'hardcore punk', 'indie rock', 'hard rock', 'post punk', 'outlaw country', 'post grunge']
LYot4W32kHWKash7	['house', 'vogue', 'ballroom']
LZI7G5GNQShBvuXT	['hard rock', 'metal', 'rock', 'power metal', 'melodic metal', 'glam metal']
LablCR5pL7cshkQa	['pop', 'electropop', 'dance pop', 'anthem']
LalGH4emAyu0T5I0	['black metal', 'metal', 'symphonic black metal', 'thrash metal', 'norwegian black metal']
LanLfwsIn2x7KT9Q	['indie rock', 'singer songwriter', 'rock', 'folk rock', 'indie folk']
Lb1aD3FfXFY3wdOC	['folk', 'singer songwriter', 'classic rock', 'rock', 'soul', 'violin', 'new weird america']
Lby46KOu627ZLS7c	['indie rock', 'pop', 'rock', 'synthpop', 'alternative rock', 'indietronica']
Lc2PRwM0FYxpjpIH	['pop', 'easy listening', 'soft rock', 'boy band']
LchsEmbJdb7FVwOv	['disco', 'pop', 'dub', 'dance pop', 'techno', 'electro house', 'alternative hip hop']
Le1UxKnFvvjs2MxS	['rap', 'hip hop', 'punk', 'hardcore']
Lfz6ZdxizZyKdGzS	['funk']
Lggy2QpQLVLASQ9Q	['punk', 'rock', 'alternative rock', 'hard rock', 'pop punk', 'melodic hardcore']
Lh1piMazF4t3mnzh	['stoner rock', 'stoner metal', 'rock', 'hard rock', 'doom metal']
Lhl1FOYwC8eYnsLB	['romantico']
LhooJo6vANQOLlsf	['talent show']
LiDbDQQh8XYTHZ3m	['pop']
LivaZ25x4zX2XEu7	['j pop']
Ljh4OQHktTus5vp8	['indie rock', 'rock', 'alternative rock', 'indie pop', 'post punk', 'pop', 'dance rock', 'emo', 'britpop', 'geek rock', 'punk', 'pop rock', 'new wave']
LjxTLm8D1RuzNiHm	['grunge', 'rock', 'alternative rock', 'hard rock', 'classic rock', 'pop', 'noise rock', 'pop rock']
Lkv2DgDPlkseob65	['metalcore', 'metal', 'melodic death metal', 'hardcore', 'melodic metalcore', 'hard rock', 'death metal', 'screamo', 'alternative metal', 'black metal', 'punk', 'post hardcore', 'nu metal', 'rock', 'modern rock', 'emocore', 'melodic metal']
Lm1lBPHIoKVQTx82	['classic rock', 'rock', 'soft rock', 'pop', 'hard rock', 'downtempo', 'singer songwriter', 'easy listening', 'banjo', 'folk rock', 'environmental']
LmBCtyuLCLKHvDTM	['country', 'pop', 'rock', 'classic rock', 'soft rock', 'soundtrack', 'country rock', 'folk', 'easy listening', 'folk rock', 'pop rock', 'singer songwriter', 'rock and roll', 'karaoke', 'merseybeat']
LmBeTTydgEYCXgUW	['funk', 'acid jazz', 'disco', 'pop', 'rock', 'electronica', 'jazz', 'soul', 'house', 'nu disco', 'alternative dance', 'metal', 'electro', 'jazz funk', 'dance pop', 'world']
LoUB6rTVEQe54TTo	['metalcore', 'metal', 'hardcore', 'post hardcore', 'hardcore punk']
LorzapbK3XS7Ysoq	['post hardcore']
Lp6lyY1gdZJl34kY	['pop', 'electropop', 'hip hop', 'pop rock', 'r b']
Lpo6nAOnVimwagQI	['rock', 'nu metal', 'metal', 'alternative rock', 'hard rock']
