id	0_best_fc2_vgg19_mfcc_bow_padding_model	1_best_fc2_vgg19_mfcc_bow_padding_model	2_best_fc2_vgg19_mfcc_bow_padding_model	3_best_fc2_vgg19_mfcc_bow_padding_model	4_best_fc2_vgg19_mfcc_bow_padding_model	5_best_fc2_vgg19_mfcc_bow_padding_model	6_best_fc2_vgg19_mfcc_bow_padding_model	7_best_fc2_vgg19_mfcc_bow_padding_model	8_best_fc2_vgg19_mfcc_bow_padding_model	9_best_fc2_vgg19_mfcc_bow_padding_model	10_best_fc2_vgg19_mfcc_bow_padding_model	11_best_fc2_vgg19_mfcc_bow_padding_model	12_best_fc2_vgg19_mfcc_bow_padding_model	13_best_fc2_vgg19_mfcc_bow_padding_model	14_best_fc2_vgg19_mfcc_bow_padding_model	15_best_fc2_vgg19_mfcc_bow_padding_model	16_best_fc2_vgg19_mfcc_bow_padding_model	17_best_fc2_vgg19_mfcc_bow_padding_model	18_best_fc2_vgg19_mfcc_bow_padding_model	19_best_fc2_vgg19_mfcc_bow_padding_model	20_best_fc2_vgg19_mfcc_bow_padding_model	21_best_fc2_vgg19_mfcc_bow_padding_model	22_best_fc2_vgg19_mfcc_bow_padding_model	23_best_fc2_vgg19_mfcc_bow_padding_model	24_best_fc2_vgg19_mfcc_bow_padding_model	25_best_fc2_vgg19_mfcc_bow_padding_model	26_best_fc2_vgg19_mfcc_bow_padding_model	27_best_fc2_vgg19_mfcc_bow_padding_model	28_best_fc2_vgg19_mfcc_bow_padding_model	29_best_fc2_vgg19_mfcc_bow_padding_model	30_best_fc2_vgg19_mfcc_bow_padding_model	31_best_fc2_vgg19_mfcc_bow_padding_model	32_best_fc2_vgg19_mfcc_bow_padding_model	33_best_fc2_vgg19_mfcc_bow_padding_model	34_best_fc2_vgg19_mfcc_bow_padding_model	35_best_fc2_vgg19_mfcc_bow_padding_model	36_best_fc2_vgg19_mfcc_bow_padding_model	37_best_fc2_vgg19_mfcc_bow_padding_model	38_best_fc2_vgg19_mfcc_bow_padding_model	39_best_fc2_vgg19_mfcc_bow_padding_model	40_best_fc2_vgg19_mfcc_bow_padding_model	41_best_fc2_vgg19_mfcc_bow_padding_model	42_best_fc2_vgg19_mfcc_bow_padding_model	43_best_fc2_vgg19_mfcc_bow_padding_model	44_best_fc2_vgg19_mfcc_bow_padding_model	45_best_fc2_vgg19_mfcc_bow_padding_model	46_best_fc2_vgg19_mfcc_bow_padding_model	47_best_fc2_vgg19_mfcc_bow_padding_model	48_best_fc2_vgg19_mfcc_bow_padding_model	49_best_fc2_vgg19_mfcc_bow_padding_model	50_best_fc2_vgg19_mfcc_bow_padding_model	51_best_fc2_vgg19_mfcc_bow_padding_model	52_best_fc2_vgg19_mfcc_bow_padding_model	53_best_fc2_vgg19_mfcc_bow_padding_model	54_best_fc2_vgg19_mfcc_bow_padding_model	55_best_fc2_vgg19_mfcc_bow_padding_model	56_best_fc2_vgg19_mfcc_bow_padding_model	57_best_fc2_vgg19_mfcc_bow_padding_model	58_best_fc2_vgg19_mfcc_bow_padding_model	59_best_fc2_vgg19_mfcc_bow_padding_model	60_best_fc2_vgg19_mfcc_bow_padding_model	61_best_fc2_vgg19_mfcc_bow_padding_model	62_best_fc2_vgg19_mfcc_bow_padding_model	63_best_fc2_vgg19_mfcc_bow_padding_model	64_best_fc2_vgg19_mfcc_bow_padding_model	65_best_fc2_vgg19_mfcc_bow_padding_model	66_best_fc2_vgg19_mfcc_bow_padding_model	67_best_fc2_vgg19_mfcc_bow_padding_model	68_best_fc2_vgg19_mfcc_bow_padding_model	69_best_fc2_vgg19_mfcc_bow_padding_model	70_best_fc2_vgg19_mfcc_bow_padding_model	71_best_fc2_vgg19_mfcc_bow_padding_model	72_best_fc2_vgg19_mfcc_bow_padding_model	73_best_fc2_vgg19_mfcc_bow_padding_model	74_best_fc2_vgg19_mfcc_bow_padding_model	75_best_fc2_vgg19_mfcc_bow_padding_model	76_best_fc2_vgg19_mfcc_bow_padding_model	77_best_fc2_vgg19_mfcc_bow_padding_model	78_best_fc2_vgg19_mfcc_bow_padding_model	79_best_fc2_vgg19_mfcc_bow_padding_model	80_best_fc2_vgg19_mfcc_bow_padding_model	81_best_fc2_vgg19_mfcc_bow_padding_model	82_best_fc2_vgg19_mfcc_bow_padding_model	83_best_fc2_vgg19_mfcc_bow_padding_model	84_best_fc2_vgg19_mfcc_bow_padding_model	85_best_fc2_vgg19_mfcc_bow_padding_model	86_best_fc2_vgg19_mfcc_bow_padding_model	87_best_fc2_vgg19_mfcc_bow_padding_model	88_best_fc2_vgg19_mfcc_bow_padding_model	89_best_fc2_vgg19_mfcc_bow_padding_model	90_best_fc2_vgg19_mfcc_bow_padding_model	91_best_fc2_vgg19_mfcc_bow_padding_model	92_best_fc2_vgg19_mfcc_bow_padding_model	93_best_fc2_vgg19_mfcc_bow_padding_model	94_best_fc2_vgg19_mfcc_bow_padding_model	95_best_fc2_vgg19_mfcc_bow_padding_model	96_best_fc2_vgg19_mfcc_bow_padding_model	97_best_fc2_vgg19_mfcc_bow_padding_model	98_best_fc2_vgg19_mfcc_bow_padding_model	99_best_fc2_vgg19_mfcc_bow_padding_model	100_best_fc2_vgg19_mfcc_bow_padding_model	101_best_fc2_vgg19_mfcc_bow_padding_model	102_best_fc2_vgg19_mfcc_bow_padding_model	103_best_fc2_vgg19_mfcc_bow_padding_model	104_best_fc2_vgg19_mfcc_bow_padding_model	105_best_fc2_vgg19_mfcc_bow_padding_model	106_best_fc2_vgg19_mfcc_bow_padding_model	107_best_fc2_vgg19_mfcc_bow_padding_model	108_best_fc2_vgg19_mfcc_bow_padding_model	109_best_fc2_vgg19_mfcc_bow_padding_model	110_best_fc2_vgg19_mfcc_bow_padding_model	111_best_fc2_vgg19_mfcc_bow_padding_model	112_best_fc2_vgg19_mfcc_bow_padding_model	113_best_fc2_vgg19_mfcc_bow_padding_model	114_best_fc2_vgg19_mfcc_bow_padding_model	115_best_fc2_vgg19_mfcc_bow_padding_model	116_best_fc2_vgg19_mfcc_bow_padding_model	117_best_fc2_vgg19_mfcc_bow_padding_model	118_best_fc2_vgg19_mfcc_bow_padding_model	119_best_fc2_vgg19_mfcc_bow_padding_model	120_best_fc2_vgg19_mfcc_bow_padding_model	121_best_fc2_vgg19_mfcc_bow_padding_model	122_best_fc2_vgg19_mfcc_bow_padding_model	123_best_fc2_vgg19_mfcc_bow_padding_model	124_best_fc2_vgg19_mfcc_bow_padding_model	125_best_fc2_vgg19_mfcc_bow_padding_model	126_best_fc2_vgg19_mfcc_bow_padding_model	127_best_fc2_vgg19_mfcc_bow_padding_model
tVNqx0pUIdBM8T2q	0.012570867	0.009182308	0.01949191	0.017224057	0.01319918	0.015501877	0.012558519	0.01895111	0.013295811	0.019843405	0.011803811	0.019675205	0.02337659	0.008086906	0.012703819	0.004527334	0.01568022	0.018957801	0.01553	0.0066029835	0.012846537	0.013463161	0.009107228	0.015410385	0.013464084	0.019950725	0.017615741	0.013040647	0.013114447	0.017292658	0.016197398	0.022072136	0.017699592	0.019491594	0.016895328	0.024880258	0.015210268	0.0133697465	0.0147466	0.01605244	0.009494113	0.019370448	0.016267788	0.022568772	0.014415328	0.01569151	0.0119874785	0.019507479	0.013844339	0.0055782297	0.01666104	0.0121875955	0.013952028	0.011332809	0.01295605	0.015726857	0.014021563	0.015563994	0.013083962	0.017858274	0.021098288	0.007295987	0.0	0.014194971	0.013988611	0.016280541	0.02446605	0.01655408	0.014152111	0.016517501	0.019499373	0.013590506	0.0081223175	0.01419005	0.018430218	0.015023794	0.017561682	0.019358544	0.009647201	0.0011284314	0.020458635	0.013421726	0.022590173	0.018268831	0.018349621	0.01553715	0.014688113	0.01722025	0.023219135	0.016926477	0.016786702	0.016095785	0.015644597	0.011571283	0.014635505	0.025338838	0.018567232	0.027150799	0.019731143	0.009414426	0.016686557	0.009780305	0.005222901	0.016132565	0.0068336977	0.023202652	0.015742267	0.012538758	0.018873582	0.0123740155	0.012426572	0.009706616	0.010254698	0.002745148	0.015605651	0.016216628	0.014173992	0.011581626	0.0057563474	0.01658583	0.022541715	0.012254902	0.013789716	0.011506133	0.016548293	0.016323105	0.0057131806	0.01778714
DKxQNHrmTPllOC5b	0.019611027	0.006840349	0.026825912	0.023901533	0.019336795	0.022040198	0.011794576	0.025933575	0.015204981	0.026087917	0.019297319	0.023512473	0.028346268	0.004682541	0.02037747	0.0019912145	0.023424175	0.024654867	0.024163146	0.003169241	0.010555487	0.014950509	0.0042138183	0.021263588	0.0213892	0.02813951	0.026344396	0.020928996	0.009842257	0.023348557	0.025597187	0.029310739	0.02555468	0.024790598	0.01788227	0.030915057	0.020410314	0.022295391	0.022118818	0.023428973	0.008432156	0.021139683	0.023723528	0.026536511	0.021747055	0.016271856	0.012008444	0.029747514	0.021577662	0.0	0.022908758	0.01334924	0.012969833	0.01933787	0.018976092	0.023899699	0.013206602	0.023886753	0.021188779	0.026206417	0.028984046	0.0027921672	0.0	0.015773255	0.01968407	0.023325723	0.028935667	0.023260826	0.01562254	0.023303743	0.027106533	0.020798191	0.009332071	0.021059765	0.02567293	0.022875965	0.025259223	0.024748996	0.008811604	0.0044856067	0.027847717	0.020833967	0.030541714	0.026588557	0.024956541	0.022100387	0.022634955	0.023482157	0.030061327	0.024512665	0.025184803	0.022803668	0.022946604	0.019672323	0.018551413	0.03023592	0.023367403	0.033617835	0.027773693	0.016871052	0.0202165	0.011960468	0.006967216	0.023828618	0.0035006907	0.028149335	0.023326404	0.018830823	0.025597552	0.019995173	0.012569047	0.016459174	0.0068118707	0.00041268207	0.024047969	0.02284587	0.021681303	0.019018598	0.004702195	0.023265148	0.02805981	0.018145027	0.01609405	0.00863265	0.022687782	0.024653966	0.001155207	0.025404414
KEoLoK6JfFaTfeFw	0.018912477	0.0112508545	0.025126042	0.023036571	0.018154547	0.022119356	0.014683984	0.02456476	0.016220568	0.025286365	0.017626442	0.020947946	0.024797132	0.008855665	0.01876698	0.006275603	0.021304328	0.021675006	0.02205047	0.0072354176	0.013612237	0.014314585	0.008254551	0.017314509	0.020126944	0.025358468	0.023929063	0.019168261	0.011945835	0.020574005	0.023501163	0.026793	0.022140853	0.02210617	0.017359667	0.027151918	0.017483234	0.019791564	0.02103326	0.020498682	0.010912229	0.020078564	0.022062328	0.023613822	0.020140488	0.015838094	0.012140225	0.02518825	0.020164542	0.0043286635	0.021998087	0.012814443	0.015546706	0.01726505	0.016267119	0.020247001	0.015547344	0.02218659	0.019367231	0.022237195	0.02528998	0.006162414	0.0	0.016931115	0.018934967	0.021147413	0.025721839	0.021904424	0.015013189	0.023023201	0.025265565	0.019349031	0.008552963	0.01982352	0.024570396	0.020941172	0.023528932	0.022415241	0.011925481	0.0067025083	0.023800857	0.019093407	0.028708978	0.022992423	0.021840576	0.017868577	0.020985885	0.022372482	0.02799941	0.022427855	0.023363959	0.022266902	0.021619026	0.018955009	0.018081974	0.027278857	0.020396387	0.0294157	0.025418047	0.01589549	0.01764966	0.013442721	0.009480908	0.021793373	0.008210452	0.025477625	0.021594817	0.018430742	0.022696158	0.019018555	0.012582638	0.015831402	0.011220972	0.0040942593	0.022102071	0.022375261	0.020374881	0.017699426	0.007229734	0.021561973	0.024335986	0.016045298	0.015290838	0.011552562	0.020789538	0.021999665	0.0042564995	0.021489369
SpiJRecInLIfVxUZ	0.019672781	0.0061398265	0.02795083	0.025093777	0.019959584	0.021500472	0.0102371685	0.024748698	0.01336167	0.024974521	0.018892333	0.028578384	0.030980397	0.004276146	0.01968983	0.00088032376	0.02321	0.026833093	0.021816775	0.002094404	0.008789064	0.015348564	0.0039270897	0.02234641	0.021533495	0.030128706	0.02457182	0.019431591	0.010031906	0.025738873	0.02339067	0.0337388	0.027111227	0.029769687	0.018437937	0.03430935	0.023560269	0.02116121	0.021816174	0.026759477	0.00868968	0.022045031	0.021946006	0.027242793	0.022069348	0.016596757	0.012713447	0.028717095	0.019651884	0.00012317863	0.024625838	0.014082001	0.011474256	0.01827522	0.020725103	0.025338449	0.011060567	0.02210121	0.022046406	0.027910952	0.03257307	0.0022851818	0.0	0.014603751	0.021420153	0.021806872	0.029236287	0.02369669	0.017178055	0.023495337	0.02530227	0.020535495	0.009090908	0.020597408	0.025819005	0.022824153	0.024285946	0.028677	0.00730837	0.0048370366	0.030092074	0.020296823	0.03250247	0.029305125	0.027162112	0.025263013	0.023358207	0.0234698	0.030119032	0.02383683	0.024282666	0.023586519	0.021562096	0.018731192	0.019829558	0.030988744	0.026991041	0.034909192	0.025335876	0.01733091	0.022889933	0.00945735	0.0046714153	0.025229903	0.0033105684	0.030840265	0.024045877	0.018995566	0.028456578	0.01795244	0.013041391	0.017079953	0.0046666595	0.0	0.023206202	0.02212784	0.020728765	0.018788476	0.0038467206	0.022804478	0.031905353	0.019457662	0.016926844	0.0070445463	0.022948844	0.022264516	0.0	0.025927182
yM0XX34xe4D6mcJB	0.00946909	0.009351846	0.015897637	0.012965256	0.008129962	0.011658928	0.013715725	0.015414195	0.015138498	0.016169358	0.008038495	0.014406517	0.020296432	0.008202017	0.011138075	0.0041672015	0.0130274715	0.018294197	0.013708538	0.0069232765	0.012993767	0.012661091	0.010080052	0.0131901	0.011535178	0.016942224	0.014748186	0.010193902	0.0123163	0.012160879	0.01431991	0.017013121	0.014926774	0.017798504	0.015954062	0.02189277	0.011008398	0.011014572	0.011476593	0.014233415	0.009809863	0.018382624	0.013425636	0.020988977	0.011961933	0.0149603635	0.011801357	0.018036932	0.010460719	0.004596739	0.012489667	0.011161758	0.013798653	0.00798739	0.011459118	0.013267018	0.01432483	0.012050195	0.010632749	0.016006079	0.016908022	0.0053760167	0.0	0.014605105	0.009980333	0.01232449	0.023191508	0.0127772065	0.012148475	0.013047032	0.015543323	0.010244176	0.0070516304	0.010690069	0.015182032	0.011240441	0.014665248	0.017930219	0.011022849	0.0	0.016787764	0.009423813	0.020045757	0.015199199	0.01693963	0.012295191	0.011827304	0.013849374	0.021992754	0.01474392	0.014097655	0.012843566	0.013173379	0.009833651	0.014903629	0.025635112	0.014631005	0.026168182	0.01711551	0.0060857483	0.013903078	0.011964061	0.0075532994	0.012629618	0.006970899	0.020688025	0.012063259	0.008505122	0.016149145	0.009863286	0.01204833	0.005248805	0.011677706	0.002654563	0.01278037	0.01303944	0.011425107	0.008476284	0.006617232	0.0114516765	0.020307487	0.012164343	0.013951858	0.0112714	0.01614512	0.014248034	0.004515532	0.016075868
AXLtm31pITnlwbf0	0.024572292	0.0048662922	0.03466492	0.030898038	0.028017784	0.027700333	0.010817681	0.030416075	0.014330058	0.03168459	0.025599921	0.030945325	0.031803593	0.0028608663	0.027142987	0.0004193971	0.02879147	0.027050385	0.030978095	0.00016255266	0.007431029	0.015669608	0.00039510045	0.025488362	0.027187083	0.03696718	0.032730397	0.027556969	0.00881987	0.02374683	0.030656762	0.038858935	0.032597538	0.030200439	0.019357942	0.037566844	0.028870797	0.02785336	0.028974352	0.03162177	0.008166609	0.022907106	0.029848674	0.02828688	0.027902547	0.017113509	0.012104614	0.0367225	0.026919799	0.0	0.030875498	0.01449632	0.0103573585	0.025758125	0.02202683	0.031597406	0.011967881	0.02999744	0.028584221	0.031984754	0.03725742	0.0	0.0	0.014618156	0.026702328	0.03012343	0.031001309	0.031163543	0.018626733	0.0292912	0.03186359	0.026274875	0.012035442	0.028709609	0.031997547	0.02952847	0.03120787	0.02943973	0.0073502497	0.0056603285	0.03494331	0.027156746	0.03696236	0.034115274	0.028395781	0.028380768	0.029318938	0.029658934	0.033727445	0.029753428	0.030655337	0.028265106	0.028131595	0.025655739	0.019417275	0.03335577	0.029059716	0.036557652	0.033112224	0.023209427	0.023020875	0.01104721	0.004347216	0.030034667	0.0017049779	0.034233466	0.029710058	0.025537588	0.031655885	0.02413601	0.012791544	0.024286665	0.003129389	0.0	0.029921597	0.028120983	0.028096937	0.023689466	0.0018514593	0.029552	0.030749971	0.021110607	0.017207647	0.0049961004	0.023974314	0.030627742	0.0	0.032515943
iiDE169ZjdsoAiiW	0.017274888	0.003422409	0.023798581	0.021046106	0.017294506	0.017523821	0.007018194	0.02234899	0.010865258	0.021963183	0.015126282	0.026091749	0.027526736	0.0	0.01562648	0.0	0.019357046	0.02341815	0.019316016	0.0008730859	0.0056986865	0.014245633	0.0	0.02086828	0.016398042	0.024511002	0.023106942	0.016350204	0.008658027	0.020343516	0.01975005	0.027731515	0.02527138	0.026298402	0.017356085	0.032145586	0.023133479	0.017786987	0.019312978	0.023823759	0.0072817015	0.020710211	0.018150494	0.026069235	0.017105523	0.01598115	0.011282372	0.028227797	0.017470827	0.0	0.021184664	0.013208198	0.008936098	0.016230397	0.020195266	0.023395527	0.009841874	0.017939614	0.017348481	0.026371244	0.027731003	0.0	0.0	0.012266338	0.016249401	0.019779373	0.028358558	0.020467795	0.015702724	0.01984741	0.021912776	0.017691297	0.009271409	0.017725876	0.02144125	0.018341929	0.021188973	0.02563366	0.0046009426	0.0030741794	0.02903272	0.017177181	0.027933965	0.025822088	0.025823647	0.022032332	0.017210903	0.02058367	0.028096385	0.020662712	0.019746074	0.019289427	0.018155517	0.015007696	0.018096587	0.029772913	0.024763409	0.0320992	0.022531824	0.013281202	0.018380826	0.0069038244	0.00066580606	0.020518329	0.0009329089	0.029654851	0.018422948	0.01383247	0.024892867	0.013812768	0.011993524	0.013302659	0.0025912228	0.0	0.019939743	0.01793028	0.017152421	0.01470585	0.00080500316	0.019899635	0.02873356	0.017476464	0.015340333	0.003708946	0.021002384	0.020341503	0.0	0.025735091
9Gj45QwCq23Sxvkk	0.018410685	0.0038102323	0.026634509	0.025015127	0.020958738	0.021792071	0.008325415	0.024688993	0.01143255	0.025936931	0.01854721	0.025279794	0.028299531	0.00012523698	0.019387074	0.0	0.02211305	0.02205579	0.023501957	0.0	0.0060395035	0.014705943	0.0	0.022837568	0.020001741	0.027230095	0.025131093	0.020186413	0.007913025	0.026814716	0.02471644	0.030296657	0.024864525	0.024213996	0.01826423	0.031811956	0.023402886	0.02200558	0.022469068	0.024281861	0.006197599	0.021454025	0.022456689	0.026728643	0.021098556	0.016031303	0.011236385	0.027644701	0.021065488	0.0	0.023615379	0.014046821	0.008527179	0.019039372	0.016872631	0.023308914	0.009474459	0.023219597	0.020777712	0.026967064	0.027037129	0.0	0.0	0.012285198	0.019437326	0.023235204	0.02793658	0.023169594	0.016446402	0.02231445	0.025476854	0.019507369	0.011392324	0.021302367	0.025754001	0.021491596	0.024838941	0.024083894	0.005199573	0.007901335	0.028767161	0.02087085	0.028357834	0.026325423	0.022545742	0.02339881	0.021961361	0.02223818	0.027362598	0.023237824	0.023645895	0.023287337	0.022383269	0.018760728	0.015679939	0.029628128	0.024871696	0.03275443	0.027176235	0.016652219	0.019878455	0.007528122	0.0024374614	0.022775644	0.0	0.031446386	0.02219955	0.019215439	0.025247972	0.019231422	0.012230361	0.016762003	0.0036355525	0.0	0.023015803	0.022545593	0.0217211	0.018126577	0.0	0.022198357	0.026904134	0.015784688	0.014586857	0.0037679805	0.020135637	0.023501474	0.0	0.02377207
JjDd7iPCeks0Ze4B	0.013694503	0.0	0.02165832	0.020540962	0.016064243	0.015038875	0.0	0.019107735	0.0036911424	0.018700833	0.013103698	0.026051883	0.028535958	0.0	0.013604383	0.0	0.017905664	0.020450706	0.017233444	0.0	0.0	0.015350724	0.0	0.023511613	0.014775205	0.024318475	0.0203404	0.014408476	0.0022488302	0.027254663	0.019444142	0.0286137	0.025358032	0.025012862	0.017989734	0.03290943	0.024531355	0.015674576	0.016522095	0.024236944	0.0	0.021454476	0.017324835	0.025882259	0.016257474	0.015586193	0.009354416	0.025212537	0.014467184	0.0	0.019508902	0.014260108	0.0	0.014170858	0.014179075	0.021256125	0.001963677	0.018504407	0.016616227	0.027392618	0.025704505	0.0	0.0	0.006082277	0.014350638	0.018181903	0.026902026	0.017512737	0.016958544	0.017087372	0.020585798	0.016298765	0.011817303	0.015638858	0.019982142	0.01601823	0.019143255	0.024415368	0.0	0.011516453	0.029596658	0.016617415	0.024886629	0.024418263	0.019781994	0.025189338	0.016988186	0.017199863	0.022327434	0.016790088	0.01868797	0.018104114	0.016242938	0.013344158	0.011375959	0.030145895	0.0261924	0.034358628	0.020600935	0.012446383	0.019557035	0.0	0.0	0.019196315	0.0	0.031996742	0.016225897	0.012810759	0.023876388	0.012584188	0.011416986	0.010869883	0.0	0.0	0.01799915	0.0163946	0.01556511	0.013775984	0.0	0.018299615	0.027155118	0.013525363	0.010231866	0.0	0.015155705	0.01904188	0.0	0.024291513
jJEgEAF2iuW4yk9g	0.021818275	0.0046525765	0.028150639	0.027272003	0.022083053	0.024466218	0.009330462	0.02747153	0.013321462	0.026959313	0.021481685	0.023804462	0.02727728	0.00084480835	0.021923156	0.0	0.025105873	0.021502152	0.0265653	0.0009337978	0.0075292657	0.015125861	0.0	0.022404581	0.023108378	0.030121682	0.027689353	0.023224974	0.0071472526	0.026117556	0.028678814	0.031161753	0.026772946	0.023497282	0.017842617	0.031468906	0.022508718	0.024509624	0.024657613	0.026005559	0.0075525683	0.021164395	0.025544968	0.025172282	0.024288004	0.015864544	0.01161717	0.030315991	0.023263017	0.0	0.025655646	0.014047356	0.009794116	0.022010298	0.017066875	0.025570529	0.010988591	0.025413744	0.022735074	0.028134065	0.029007563	0.0	0.0	0.013891295	0.021479918	0.025904147	0.027664848	0.02488048	0.016385313	0.024717497	0.028470768	0.022934752	0.011515844	0.023683023	0.027639886	0.02477767	0.028430121	0.024077144	0.0063060354	0.012242872	0.028307796	0.0234139	0.030511333	0.028602567	0.023565352	0.022573574	0.023708431	0.024045	0.029011453	0.024278544	0.026625542	0.0248269	0.024716161	0.02310255	0.017433101	0.029252045	0.024289794	0.032040663	0.029215164	0.019343182	0.018827545	0.010554503	0.0054712156	0.02570823	0.000261666	0.02988662	0.025227366	0.021308262	0.024943179	0.022217317	0.012298142	0.018561633	0.005477987	0.0	0.026103487	0.02592194	0.024610696	0.022237172	0.001336628	0.02523089	0.02531292	0.016539048	0.014775335	0.005135113	0.020897746	0.026352786	0.0	0.025702614
9Z6Y5H0kW7IF1Vek	0.01432485	0.006594864	0.022532724	0.01937713	0.014208803	0.016026545	0.010490439	0.019425264	0.013517912	0.021387689	0.01283616	0.02250943	0.026118798	0.0036613303	0.014018009	0.0	0.016467055	0.022304635	0.016647529	0.0019915844	0.009207491	0.014384889	0.001459646	0.019538961	0.015371849	0.022936095	0.019549277	0.014836618	0.009549901	0.024959503	0.019635465	0.025464695	0.021833781	0.023538811	0.01770533	0.028591692	0.01889232	0.015646352	0.016520597	0.02081351	0.009415734	0.020948969	0.016335206	0.02444253	0.014807397	0.01596101	0.011177766	0.023516878	0.015062838	0.0	0.018957322	0.013464296	0.011066228	0.012667362	0.016641123	0.018083649	0.011634082	0.01708583	0.015475047	0.024435094	0.02180322	0.0010241587	0.0	0.013745687	0.014639226	0.016946653	0.025836572	0.017731583	0.0152388085	0.017607018	0.01974117	0.013756448	0.008422555	0.015136198	0.02035382	0.015896032	0.018783478	0.022874156	0.007828421	0.005911404	0.024382224	0.01519578	0.025925783	0.023045154	0.02222089	0.0194435	0.017240323	0.017872635	0.026332377	0.020164553	0.018357081	0.018811852	0.016477661	0.013785797	0.016829602	0.028764699	0.022688923	0.031212239	0.020955496	0.011661849	0.018408049	0.009959627	0.0050088516	0.018873962	0.0024993028	0.027871963	0.016985126	0.014112025	0.021487957	0.014412095	0.012047418	0.011616696	0.0067279767	0.0	0.016681364	0.016801234	0.01613541	0.01263617	0.002908452	0.016403366	0.025197415	0.015659422	0.015086694	0.006425347	0.020717673	0.017194498	0.0	0.021188652
awAh4Mi8JoKeMJRB	0.010803777	0.0044102287	0.015985055	0.013789005	0.009385144	0.013317067	0.0074471715	0.015725812	0.009925913	0.015799074	0.0089294715	0.017959388	0.022151686	0.002077433	0.009165283	0.0	0.012965924	0.016762758	0.013459624	0.0014001686	0.007234291	0.013536725	0.0031763331	0.01502716	0.01126947	0.01675023	0.015575765	0.010417664	0.008581871	0.017660268	0.01466471	0.019024823	0.01722966	0.01850193	0.016127426	0.024761617	0.013903738	0.011181123	0.011827706	0.015188974	0.0056537814	0.018824305	0.013437865	0.021838043	0.0120311435	0.014600475	0.010490013	0.018730449	0.010385772	0.0	0.013810525	0.0119339395	0.008603482	0.0091652945	0.009920763	0.014650793	0.009383766	0.012987417	0.0111235725	0.018166024	0.01757593	0.0005960104	0.0	0.010018421	0.009457181	0.014070648	0.02373746	0.013403172	0.013418658	0.012174091	0.01669174	0.010862301	0.0076738545	0.011017929	0.014930799	0.012304882	0.015416169	0.0176825	0.004662211	0.0029645488	0.020502433	0.010403493	0.019538721	0.015834803	0.015304866	0.015239578	0.011777152	0.01373185	0.019740468	0.012889547	0.014838851	0.013295522	0.013594043	0.010094737	0.011932055	0.025834639	0.018314952	0.027276741	0.017209254	0.006459759	0.015386192	0.0064233644	0.0017178865	0.014070532	0.0014464005	0.023581322	0.012536425	0.009636758	0.01685973	0.009410806	0.011533912	0.006048899	0.0064400886	0.0	0.013369863	0.013925771	0.011352647	0.009278709	0.0014117716	0.012802606	0.021000681	0.009949049	0.011392049	0.005785286	0.013494676	0.01396449	0.0	0.01656337
mQeZVNjDavf4WysA	0.0010397646	0.0	0.00992113	0.007189995	0.0029053458	0.0033045737	0.0	0.008361413	0.0005853953	0.0075297346	0.0009734217	0.019195702	0.022723846	0.0	0.0019992467	0.0	0.0055395523	0.013252952	0.0054066386	0.0	0.0	0.01338929	0.0	0.018598348	0.0029656207	0.011471983	0.008760911	0.002678076	0.001250005	0.025721643	0.008039383	0.01669451	0.014824081	0.018258052	0.016782971	0.026085537	0.018000875	0.0033210348	0.005254576	0.013904119	0.0	0.019265441	0.00508093	0.021491049	0.0039411257	0.013923279	0.008054854	0.0134406425	0.003065383	0.0	0.0064461296	0.012770184	0.0	0.0015218055	0.006309116	0.009422979	0.0	0.0059448397	0.0031194133	0.018349951	0.014564984	0.0	0.0	0.0015081057	0.0016439917	0.005403924	0.022213968	0.005865799	0.01440761	0.005277612	0.0084154075	0.0037092792	0.00909593	0.0034078022	0.008426045	0.0038791606	0.006664238	0.01619363	0.0	0.008746761	0.021319777	0.003242261	0.013688477	0.013359106	0.011994689	0.01857523	0.005489672	0.005273346	0.013076784	0.00614002	0.0063375128	0.0068244264	0.0057932697	0.001177164	0.0054552443	0.025544012	0.019579327	0.02909079	0.008524325	0.0	0.015681965	0.0	0.0	0.006549174	0.0	0.027175529	0.0029051676	0.0019208771	0.014114277	0.001627073	0.010465238	0.0	0.0	0.0	0.0056986674	0.0046528713	0.0036526246	0.0010054322	0.0	0.0057035713	0.019381372	0.0049025747	0.006565873	0.0	0.0075850077	0.0066247988	0.0	0.014683695
