id	0_best_fc2_vgg19_lyrics_bert_padding_model	1_best_fc2_vgg19_lyrics_bert_padding_model	2_best_fc2_vgg19_lyrics_bert_padding_model	3_best_fc2_vgg19_lyrics_bert_padding_model	4_best_fc2_vgg19_lyrics_bert_padding_model	5_best_fc2_vgg19_lyrics_bert_padding_model	6_best_fc2_vgg19_lyrics_bert_padding_model	7_best_fc2_vgg19_lyrics_bert_padding_model	8_best_fc2_vgg19_lyrics_bert_padding_model	9_best_fc2_vgg19_lyrics_bert_padding_model	10_best_fc2_vgg19_lyrics_bert_padding_model	11_best_fc2_vgg19_lyrics_bert_padding_model	12_best_fc2_vgg19_lyrics_bert_padding_model	13_best_fc2_vgg19_lyrics_bert_padding_model	14_best_fc2_vgg19_lyrics_bert_padding_model	15_best_fc2_vgg19_lyrics_bert_padding_model	16_best_fc2_vgg19_lyrics_bert_padding_model	17_best_fc2_vgg19_lyrics_bert_padding_model	18_best_fc2_vgg19_lyrics_bert_padding_model	19_best_fc2_vgg19_lyrics_bert_padding_model	20_best_fc2_vgg19_lyrics_bert_padding_model	21_best_fc2_vgg19_lyrics_bert_padding_model	22_best_fc2_vgg19_lyrics_bert_padding_model	23_best_fc2_vgg19_lyrics_bert_padding_model	24_best_fc2_vgg19_lyrics_bert_padding_model	25_best_fc2_vgg19_lyrics_bert_padding_model	26_best_fc2_vgg19_lyrics_bert_padding_model	27_best_fc2_vgg19_lyrics_bert_padding_model	28_best_fc2_vgg19_lyrics_bert_padding_model	29_best_fc2_vgg19_lyrics_bert_padding_model	30_best_fc2_vgg19_lyrics_bert_padding_model	31_best_fc2_vgg19_lyrics_bert_padding_model	32_best_fc2_vgg19_lyrics_bert_padding_model	33_best_fc2_vgg19_lyrics_bert_padding_model	34_best_fc2_vgg19_lyrics_bert_padding_model	35_best_fc2_vgg19_lyrics_bert_padding_model	36_best_fc2_vgg19_lyrics_bert_padding_model	37_best_fc2_vgg19_lyrics_bert_padding_model	38_best_fc2_vgg19_lyrics_bert_padding_model	39_best_fc2_vgg19_lyrics_bert_padding_model	40_best_fc2_vgg19_lyrics_bert_padding_model	41_best_fc2_vgg19_lyrics_bert_padding_model	42_best_fc2_vgg19_lyrics_bert_padding_model	43_best_fc2_vgg19_lyrics_bert_padding_model	44_best_fc2_vgg19_lyrics_bert_padding_model	45_best_fc2_vgg19_lyrics_bert_padding_model	46_best_fc2_vgg19_lyrics_bert_padding_model	47_best_fc2_vgg19_lyrics_bert_padding_model	48_best_fc2_vgg19_lyrics_bert_padding_model	49_best_fc2_vgg19_lyrics_bert_padding_model	50_best_fc2_vgg19_lyrics_bert_padding_model	51_best_fc2_vgg19_lyrics_bert_padding_model	52_best_fc2_vgg19_lyrics_bert_padding_model	53_best_fc2_vgg19_lyrics_bert_padding_model	54_best_fc2_vgg19_lyrics_bert_padding_model	55_best_fc2_vgg19_lyrics_bert_padding_model	56_best_fc2_vgg19_lyrics_bert_padding_model	57_best_fc2_vgg19_lyrics_bert_padding_model	58_best_fc2_vgg19_lyrics_bert_padding_model	59_best_fc2_vgg19_lyrics_bert_padding_model	60_best_fc2_vgg19_lyrics_bert_padding_model	61_best_fc2_vgg19_lyrics_bert_padding_model	62_best_fc2_vgg19_lyrics_bert_padding_model	63_best_fc2_vgg19_lyrics_bert_padding_model	64_best_fc2_vgg19_lyrics_bert_padding_model	65_best_fc2_vgg19_lyrics_bert_padding_model	66_best_fc2_vgg19_lyrics_bert_padding_model	67_best_fc2_vgg19_lyrics_bert_padding_model	68_best_fc2_vgg19_lyrics_bert_padding_model	69_best_fc2_vgg19_lyrics_bert_padding_model	70_best_fc2_vgg19_lyrics_bert_padding_model	71_best_fc2_vgg19_lyrics_bert_padding_model	72_best_fc2_vgg19_lyrics_bert_padding_model	73_best_fc2_vgg19_lyrics_bert_padding_model	74_best_fc2_vgg19_lyrics_bert_padding_model	75_best_fc2_vgg19_lyrics_bert_padding_model	76_best_fc2_vgg19_lyrics_bert_padding_model	77_best_fc2_vgg19_lyrics_bert_padding_model	78_best_fc2_vgg19_lyrics_bert_padding_model	79_best_fc2_vgg19_lyrics_bert_padding_model	80_best_fc2_vgg19_lyrics_bert_padding_model	81_best_fc2_vgg19_lyrics_bert_padding_model	82_best_fc2_vgg19_lyrics_bert_padding_model	83_best_fc2_vgg19_lyrics_bert_padding_model	84_best_fc2_vgg19_lyrics_bert_padding_model	85_best_fc2_vgg19_lyrics_bert_padding_model	86_best_fc2_vgg19_lyrics_bert_padding_model	87_best_fc2_vgg19_lyrics_bert_padding_model	88_best_fc2_vgg19_lyrics_bert_padding_model	89_best_fc2_vgg19_lyrics_bert_padding_model	90_best_fc2_vgg19_lyrics_bert_padding_model	91_best_fc2_vgg19_lyrics_bert_padding_model	92_best_fc2_vgg19_lyrics_bert_padding_model	93_best_fc2_vgg19_lyrics_bert_padding_model	94_best_fc2_vgg19_lyrics_bert_padding_model	95_best_fc2_vgg19_lyrics_bert_padding_model	96_best_fc2_vgg19_lyrics_bert_padding_model	97_best_fc2_vgg19_lyrics_bert_padding_model	98_best_fc2_vgg19_lyrics_bert_padding_model	99_best_fc2_vgg19_lyrics_bert_padding_model	100_best_fc2_vgg19_lyrics_bert_padding_model	101_best_fc2_vgg19_lyrics_bert_padding_model	102_best_fc2_vgg19_lyrics_bert_padding_model	103_best_fc2_vgg19_lyrics_bert_padding_model	104_best_fc2_vgg19_lyrics_bert_padding_model	105_best_fc2_vgg19_lyrics_bert_padding_model	106_best_fc2_vgg19_lyrics_bert_padding_model	107_best_fc2_vgg19_lyrics_bert_padding_model	108_best_fc2_vgg19_lyrics_bert_padding_model	109_best_fc2_vgg19_lyrics_bert_padding_model	110_best_fc2_vgg19_lyrics_bert_padding_model	111_best_fc2_vgg19_lyrics_bert_padding_model	112_best_fc2_vgg19_lyrics_bert_padding_model	113_best_fc2_vgg19_lyrics_bert_padding_model	114_best_fc2_vgg19_lyrics_bert_padding_model	115_best_fc2_vgg19_lyrics_bert_padding_model	116_best_fc2_vgg19_lyrics_bert_padding_model	117_best_fc2_vgg19_lyrics_bert_padding_model	118_best_fc2_vgg19_lyrics_bert_padding_model	119_best_fc2_vgg19_lyrics_bert_padding_model	120_best_fc2_vgg19_lyrics_bert_padding_model	121_best_fc2_vgg19_lyrics_bert_padding_model	122_best_fc2_vgg19_lyrics_bert_padding_model	123_best_fc2_vgg19_lyrics_bert_padding_model	124_best_fc2_vgg19_lyrics_bert_padding_model	125_best_fc2_vgg19_lyrics_bert_padding_model	126_best_fc2_vgg19_lyrics_bert_padding_model	127_best_fc2_vgg19_lyrics_bert_padding_model
XyF5lIv8kduBDuBz	0.09351778	0.08365726	0.087707765	0.09302241	0.104402415	0.09064904	0.08734516	0.089222096	0.10839501	0.09700586	0.10362509	0.033673692	0.06344142	0.07171337	0.0979082	0.031632565	0.07805814	0.078004055	0.068843134	0.06890806	0.055876266	0.024208559	0.08239055	0.07921654	0.076001	0.09555348	0.09452279	0.032872085	0.10268179	0.036423158	0.066769116	0.082349636	0.07170857	0.0829719	0.036209088	0.092161395	0.0	0.10390197	0.08724186	0.08268708	0.15028058	0.04824625	0.1119389	0.002228596	0.07066206	0.0003978726	0.09936054	0.07335509	0.120273285	0.04533895	0.09641826	0.11807283	0.09072379	0.06780891	0.12282193	0.079366654	0.062230065	0.08658168	0.09140152	0.07987228	0.10929564	0.08354699	0.09759846	0.034288626	0.09202237	0.049511533	0.056680646	0.07157279	0.04546183	0.07839106	0.0811321	0.077260554	0.042210203	0.11720662	0.08041047	0.08220682	0.10585288	0.07988338	0.07778509	0.075171895	0.08672715	0.06798423	0.1011973	0.1328465	0.13249555	0.02493395	0.06882261	0.07593026	0.10940892	0.07879861	0.041180424	0.117847174	0.09097878	0.06268368	0.14976028	0.08303316	0.09700462	0.058506038	0.06932326	0.06839708	0.0	0.07715762	0.14797078	0.085939534	0.0861216	0.09179062	0.093802996	0.079485014	0.06701864	0.08257133	0.047598373	0.08098136	0.19788331	0.045295626	0.04584316	0.071174756	0.08125884	0.118517496	0.0278925	0.07128875	0.09394106	0.081519395	0.030618012	0.056766875	0.057166792	0.12584323	0.1572489	0.09780043
GLDZIMHKJSEnN9M3	0.09199315	0.082281	0.08696382	0.09155942	0.10326747	0.090000786	0.08677873	0.08964125	0.107168175	0.09573563	0.10237661	0.033017308	0.06391528	0.071589366	0.09636347	0.029711513	0.07700636	0.07668165	0.06809517	0.069350615	0.055687115	0.023561789	0.08115143	0.07783397	0.073879525	0.09458439	0.093273126	0.033937555	0.10257698	0.03682896	0.066029735	0.08132718	0.070773914	0.08349182	0.037397534	0.090585575	0.0	0.10452096	0.0860545	0.08178037	0.14765868	0.04723858	0.11106923	0.0029059385	0.06969184	0.0	0.0982178	0.07232275	0.11914384	0.045429576	0.09559513	0.117713094	0.090920255	0.06756236	0.122107886	0.07831921	0.061652716	0.086120166	0.089952126	0.07837799	0.1080503	0.08374862	0.09692445	0.033132326	0.09103218	0.04846935	0.055640165	0.07084536	0.045745388	0.077437855	0.07979908	0.07591608	0.041391395	0.11697983	0.07940606	0.08114515	0.10451526	0.07948609	0.076447755	0.07426803	0.085542865	0.067129366	0.10024438	0.13160227	0.13152176	0.024273876	0.06782543	0.07506501	0.108992316	0.078352176	0.040743176	0.11645586	0.08983247	0.06173856	0.1494609	0.08191302	0.09587549	0.05757673	0.06843948	0.06775729	0.0	0.0762799	0.14666283	0.08496478	0.08539543	0.09125015	0.09269818	0.07850716	0.06731111	0.08159152	0.046280056	0.079378076	0.19594613	0.04472712	0.045928832	0.06992776	0.08078424	0.11715773	0.027394367	0.071001366	0.09233434	0.08077385	0.03124165	0.056539916	0.05578059	0.124051586	0.15554781	0.09658783
Uq5a1rAUe0qUrXna	0.09274849	0.08343659	0.08753163	0.09239117	0.10303683	0.09034254	0.08689635	0.09017379	0.10763536	0.096639805	0.10316159	0.03342393	0.063277245	0.07049987	0.097434565	0.03051297	0.077792495	0.077113554	0.06850434	0.06829435	0.056101017	0.024840502	0.081954546	0.07906404	0.07425127	0.09570238	0.09373396	0.033630323	0.1020752	0.038248193	0.06677877	0.08201808	0.07176864	0.08344184	0.037787426	0.09220662	0.0	0.104078315	0.08682615	0.08256675	0.14857449	0.04733131	0.111289695	0.0032536949	0.07038383	0.0008796786	0.10083689	0.07308979	0.119768426	0.04575892	0.09470049	0.11776148	0.090297215	0.06777557	0.1223913	0.07886226	0.06251936	0.08625132	0.09071605	0.079694964	0.108978175	0.08288737	0.09733412	0.033362	0.09172202	0.049587563	0.056413904	0.071438976	0.046019875	0.078010954	0.08047422	0.076931	0.043139275	0.1172851	0.08005773	0.08177587	0.10496791	0.080233894	0.07783645	0.07561391	0.08639529	0.06797086	0.100923024	0.13252872	0.1330016	0.025385002	0.06816272	0.07588212	0.11073897	0.07901069	0.04128414	0.11693135	0.0907179	0.062120017	0.15070128	0.0828403	0.0970941	0.059185773	0.069009215	0.06773704	0.0	0.07640337	0.1486467	0.085714795	0.08607658	0.091522485	0.09327936	0.07915393	0.067122914	0.082553536	0.04538018	0.08047774	0.19617479	0.044823147	0.046124917	0.07096871	0.081256226	0.118705235	0.02846382	0.071237214	0.09335145	0.0811942	0.032290198	0.057460893	0.057400644	0.12526372	0.15650818	0.097629406
BDdaYjfQzTl8kAsS	0.09724202	0.08713866	0.09181732	0.09611769	0.10669452	0.09421063	0.0927561	0.093460254	0.11227876	0.10103425	0.1071719	0.03674581	0.06313561	0.07410163	0.100771464	0.03476918	0.08123953	0.0819714	0.074456215	0.07122133	0.060967006	0.026373245	0.083214015	0.08213221	0.079715006	0.09883976	0.098632656	0.03335347	0.103627816	0.037153132	0.068471335	0.08582458	0.07500923	0.08400368	0.040605996	0.09493255	0.0	0.10223725	0.09107318	0.0861563	0.15291098	0.048094567	0.11634397	0.0070365146	0.07399921	0.0052906084	0.10345498	0.07674582	0.12351686	0.049384583	0.09993275	0.121172994	0.095579736	0.07090572	0.12649342	0.08304317	0.06657359	0.08886091	0.09481787	0.083647944	0.1126003	0.08716236	0.10159319	0.036342286	0.09530138	0.05330272	0.059676807	0.075101174	0.04705609	0.08033269	0.08479577	0.08104652	0.042346552	0.12116152	0.08394033	0.084879704	0.108799994	0.08439132	0.08088859	0.076325215	0.08949887	0.07147356	0.10475814	0.13638325	0.13389097	0.028187703	0.07242204	0.07936556	0.11448907	0.082387015	0.043100026	0.12110552	0.094579495	0.06612215	0.15583539	0.085365936	0.10082839	0.06286591	0.072340935	0.0711132	0.0	0.08031652	0.15114251	0.08892814	0.09015546	0.09428346	0.0971953	0.082826845	0.068747416	0.086208105	0.05038009	0.08467738	0.1984831	0.049258903	0.048148382	0.07486807	0.082123466	0.12134482	0.033882845	0.07290415	0.09672724	0.08435748	0.0308961	0.062615246	0.061612874	0.12866263	0.15972544	0.10180382
sdK4PIwuXgP8av8U	0.09148363	0.08180888	0.08615115	0.09096981	0.10238876	0.08908374	0.085477054	0.08908934	0.106696114	0.09484714	0.10158395	0.03213778	0.06419879	0.07099581	0.09628866	0.02990711	0.07629303	0.075453	0.06763775	0.06976611	0.054414228	0.024527173	0.08238782	0.0773043	0.07310861	0.09383254	0.09245233	0.032817513	0.10213092	0.035850123	0.06557836	0.08082814	0.07016931	0.08244944	0.03668826	0.09106427	0.0	0.103644244	0.08522959	0.0811509	0.14806105	0.04720823	0.10975341	0.0017399164	0.06914316	0.0	0.09801558	0.07159314	0.11808456	0.044749312	0.09377428	0.117611185	0.08989235	0.06633795	0.12091153	0.07755423	0.060417295	0.08561166	0.089287676	0.07815954	0.1072453	0.08376802	0.09648614	0.031725876	0.09046982	0.04760251	0.055432342	0.070647426	0.04491348	0.076940395	0.07932933	0.075518094	0.041885085	0.1152324	0.07866514	0.08064781	0.1041736	0.079121016	0.07617362	0.07400803	0.08505175	0.06647574	0.09962846	0.13086033	0.13186891	0.024158878	0.067136146	0.07432326	0.10741788	0.07736867	0.041675027	0.11554059	0.08916271	0.06136722	0.14948578	0.08168451	0.095121324	0.05735177	0.068031155	0.067048155	0.0	0.07557685	0.14581971	0.084279865	0.0852935	0.091513894	0.091897555	0.07781127	0.06669449	0.08085672	0.046258274	0.0788625	0.19564967	0.043358386	0.045025673	0.06937683	0.08052508	0.11652913	0.026316231	0.0708163	0.091732115	0.080621004	0.03140294	0.05555555	0.05687116	0.12357022	0.15627612	0.09592079
Y2m4UPJQmT8sybBw	0.091035806	0.081349075	0.08527768	0.08993934	0.10107682	0.08855297	0.088715725	0.09218451	0.10577111	0.094563045	0.10097076	0.030249713	0.05958992	0.07250132	0.09506461	0.034280926	0.07562199	0.07534905	0.07113852	0.07180221	0.058518462	0.021194972	0.08545089	0.07428321	0.07228237	0.09337766	0.09142197	0.02964977	0.09924881	0.03236688	0.06388799	0.080222376	0.06961048	0.080772884	0.039430656	0.09010648	0.0	0.09909794	0.0847138	0.080329254	0.15273842	0.042894624	0.10991766	0.004930438	0.068448454	0.0022899332	0.10071278	0.07103146	0.11762677	0.04761653	0.09759593	0.1180896	0.09342568	0.06528902	0.12098547	0.0769892	0.0601891	0.08357285	0.089234635	0.07599086	0.106714234	0.08627525	0.095719695	0.030291624	0.08994793	0.04617921	0.053465758	0.068986595	0.043580107	0.07567769	0.078048065	0.07406032	0.03949772	0.11277737	0.07733438	0.0793945	0.102799356	0.07762617	0.07496177	0.07109381	0.08411076	0.06540282	0.09908546	0.13150641	0.13500552	0.021453507	0.06634558	0.0740389	0.10950026	0.076437786	0.04419255	0.11517016	0.088755056	0.059890017	0.15252964	0.07999232	0.0944786	0.055280816	0.066922896	0.065198064	0.0	0.07496242	0.14547333	0.08360063	0.08764559	0.09328112	0.09127051	0.07712778	0.064020425	0.07997308	0.04882305	0.078119576	0.19463229	0.042862225	0.04303225	0.06797394	0.07759547	0.11577163	0.03023991	0.06890778	0.09022463	0.07753956	0.027711429	0.0599402	0.059397902	0.122533284	0.15882516	0.095048726
mTn3pzUEzKwIDOQW	0.08940872	0.079739235	0.08354975	0.08843837	0.09997925	0.08694483	0.08811695	0.09063393	0.104492225	0.09260708	0.09918096	0.029435465	0.058681417	0.07017018	0.09392365	0.032034256	0.07403919	0.07454703	0.06985803	0.070801206	0.05639348	0.021864481	0.086483315	0.07542906	0.071353555	0.091740206	0.09005326	0.028999075	0.10001332	0.034157533	0.06376256	0.07870176	0.0680494	0.080873765	0.038314596	0.08978729	0.0	0.100212246	0.08259775	0.07867571	0.15171874	0.043029487	0.10823463	0.0023300203	0.06686027	0.0015160514	0.1002099	0.06931556	0.11584962	0.045654815	0.09731815	0.11708399	0.09003513	0.06390762	0.11954766	0.07505823	0.05936128	0.083041795	0.087672666	0.074537344	0.10507865	0.08551068	0.094114326	0.029994192	0.088206664	0.045206744	0.051710155	0.06717902	0.04311615	0.07445491	0.076262556	0.07264088	0.040293697	0.1118289	0.07578274	0.07806585	0.10152955	0.077499315	0.074136525	0.07215689	0.08261594	0.0639509	0.09715478	0.13031676	0.13625494	0.020756237	0.06457734	0.07229075	0.10913075	0.0748056	0.04236394	0.11345764	0.086926684	0.058614045	0.15082507	0.078439415	0.09327053	0.054185443	0.06537848	0.06402784	0.0	0.07292587	0.14603528	0.08245462	0.08626726	0.090681516	0.0896591	0.0754891	0.06419993	0.07853006	0.044843536	0.076622695	0.19436115	0.042179435	0.04299236	0.066532195	0.07669487	0.115001634	0.03027903	0.06840978	0.089411505	0.07586146	0.027837995	0.05755686	0.059693158	0.12177087	0.15824069	0.09390384
3u8T1U0ouiAIWpDm	0.09117332	0.081114165	0.08480004	0.0896021	0.10001944	0.088233426	0.09014789	0.09190832	0.10571638	0.094270825	0.10035574	0.030610824	0.059074838	0.072436765	0.09452177	0.03470205	0.07560266	0.07432909	0.07226874	0.07216729	0.05914528	0.021977551	0.086467355	0.07291432	0.071687505	0.093002014	0.090477325	0.030218085	0.09953626	0.031491663	0.06398706	0.0798506	0.06957849	0.080804944	0.037808817	0.08985092	0.0	0.09822965	0.08450345	0.079970255	0.15342294	0.043175466	0.10952298	0.0048716497	0.06803402	0.00392865	0.101350665	0.07064271	0.11742511	0.048753757	0.09763121	0.11722576	0.09375748	0.06487446	0.12097968	0.07652825	0.059394784	0.083348505	0.089340486	0.07530582	0.10661345	0.086685084	0.095567666	0.031177383	0.08970717	0.046235	0.05297889	0.06904762	0.045091055	0.07539304	0.07723592	0.07315292	0.039836064	0.11225714	0.07683392	0.07910757	0.10272429	0.07749252	0.07524151	0.07108294	0.083772294	0.06528306	0.099058755	0.13172801	0.1355743	0.020472487	0.06565149	0.07393299	0.10910549	0.07659209	0.045272414	0.115162164	0.08851911	0.05921867	0.15409459	0.079117656	0.094204105	0.055232838	0.06638831	0.06523592	0.0	0.074383974	0.14534503	0.083244935	0.08628371	0.09374942	0.09159907	0.07709095	0.062743	0.07960633	0.050372563	0.07884705	0.1936674	0.04301374	0.042264756	0.068211384	0.07691633	0.11512068	0.03108864	0.06829661	0.089691326	0.07723881	0.027502647	0.060228154	0.060955677	0.12227649	0.15808435	0.09422637
HrZQyMUA0enusyuh	0.09124164	0.08154646	0.085231476	0.09034435	0.10137277	0.08815494	0.08813835	0.08955021	0.105889745	0.09451045	0.10097415	0.030430885	0.06080252	0.07110339	0.09548894	0.033188414	0.075809665	0.07604827	0.070221685	0.06937554	0.056413587	0.022587419	0.084587656	0.07615579	0.07277886	0.09323824	0.091304325	0.030648027	0.099598266	0.033406675	0.06479266	0.08042174	0.06958128	0.08149099	0.038298965	0.08985207	0.0	0.100979514	0.08466153	0.080220446	0.15328492	0.04399067	0.10986126	0.0030860521	0.06837604	0.0015725951	0.099840485	0.07096893	0.117519684	0.046454757	0.098076664	0.117513925	0.091138124	0.065548256	0.12121733	0.0769725	0.061573733	0.08403056	0.089863926	0.07723452	0.106899105	0.085257195	0.095819876	0.03133198	0.089773774	0.047183216	0.05453722	0.069480605	0.04347727	0.07619147	0.078026436	0.07431152	0.04057462	0.114418946	0.077148266	0.07976168	0.10371225	0.078890674	0.07557128	0.073225	0.08433412	0.06551489	0.098716184	0.13196768	0.13614058	0.021842677	0.065857306	0.07401747	0.10874992	0.07676173	0.042978987	0.11549564	0.08844063	0.059534106	0.15078808	0.08108892	0.09486975	0.055785105	0.066701494	0.06605036	0.0	0.07462448	0.14658718	0.08401812	0.08689572	0.09188196	0.09137476	0.0770629	0.06496364	0.07958066	0.048052106	0.07879778	0.19595967	0.04377334	0.043229133	0.068618104	0.07851745	0.115818016	0.029837346	0.06954959	0.0909487	0.07829168	0.028458511	0.057962123	0.06002274	0.12344881	0.1583596	0.09471071
X8R3mEZDTUnr5XBm	0.091425814	0.08200358	0.08614717	0.09094476	0.101602	0.08942007	0.08705004	0.09101546	0.106149964	0.095345005	0.10162803	0.031662676	0.061381627	0.071268834	0.09574067	0.031404324	0.076301046	0.0753041	0.07009334	0.07102754	0.056716967	0.022827739	0.084573664	0.0756841	0.072206944	0.09428504	0.09232908	0.03245471	0.10039306	0.034418575	0.0649666	0.08093795	0.07044947	0.081688344	0.038893506	0.09087359	0.0	0.1018358	0.08556681	0.081278235	0.15027186	0.044628344	0.11054705	0.004443527	0.06908581	0.001067681	0.09864982	0.07184724	0.11821287	0.04599156	0.09549322	0.1172455	0.09237083	0.0666919	0.12157425	0.07772594	0.060938857	0.084685616	0.08958701	0.077263296	0.10771416	0.08569286	0.09608199	0.030369056	0.090696596	0.046890434	0.05416135	0.07037347	0.044830814	0.07686019	0.079114206	0.07517636	0.040501412	0.11446792	0.07841498	0.08037422	0.103512995	0.078625	0.07623357	0.07268773	0.084831424	0.06633515	0.09999922	0.1313088	0.13375302	0.023093859	0.06711205	0.07478048	0.108672775	0.07756473	0.04302746	0.11585697	0.08964526	0.060879916	0.1502364	0.081092745	0.095363826	0.056890067	0.067857645	0.06669276	0.0	0.07544467	0.14546467	0.084440716	0.08540091	0.09237543	0.09193115	0.078021735	0.06559925	0.08110257	0.048406057	0.07898783	0.19448842	0.042789415	0.045076318	0.06936264	0.07948266	0.116600506	0.029643977	0.07053956	0.0910633	0.07894547	0.029166643	0.058697574	0.058655933	0.12299081	0.15591244	0.09601771
MUVVvDQsGV3hkwuK	0.09159015	0.08200998	0.08633627	0.09134099	0.10176828	0.08913408	0.08724469	0.09059001	0.10665608	0.09537812	0.101841345	0.031934462	0.062045336	0.07156489	0.09629563	0.031443704	0.07640581	0.07545165	0.06926205	0.07023378	0.056593943	0.023544822	0.08386062	0.077253826	0.07328828	0.09428833	0.09233691	0.03208193	0.10087003	0.035236854	0.06513819	0.0808735	0.070453055	0.08184327	0.037724953	0.090831436	0.0	0.10227156	0.08553926	0.08125855	0.1500299	0.04535654	0.11044444	0.0033217752	0.06918382	0.00075419265	0.10007891	0.071745746	0.118587404	0.045886282	0.09587904	0.11741856	0.09128379	0.06624564	0.12164353	0.077670716	0.061017282	0.08497888	0.0895006	0.07776355	0.10772004	0.08418886	0.09653685	0.03162376	0.09066387	0.047654886	0.054803234	0.07046377	0.04452442	0.076762535	0.079051435	0.075537555	0.041608058	0.115284935	0.07851782	0.0804446	0.104004316	0.07903973	0.076239005	0.07347859	0.085071936	0.06648649	0.09985914	0.13157494	0.13331658	0.023608863	0.06706604	0.07464498	0.108757235	0.077666014	0.042467467	0.11590161	0.08949948	0.061103478	0.15074582	0.081424214	0.09547478	0.056990847	0.06791039	0.06659934	0.0	0.07551249	0.14651532	0.08460919	0.086018264	0.0922225	0.092083	0.078083746	0.06582997	0.08104328	0.047694832	0.07884115	0.19516459	0.043169703	0.04533414	0.06940929	0.079689845	0.11704135	0.028771635	0.070232704	0.09164899	0.079343386	0.03005391	0.057746753	0.058230802	0.123531744	0.15679885	0.09623564
uzD0ZdGlEKPm2mQv	0.09112465	0.081574276	0.0862648	0.091519214	0.10181068	0.08947477	0.08569153	0.09001157	0.106731094	0.09519547	0.10161919	0.03285796	0.06321134	0.06830251	0.09616002	0.029553184	0.07633642	0.07553656	0.0675891	0.06858749	0.054130454	0.024370352	0.08288034	0.07867771	0.07360268	0.09414815	0.09293778	0.03358968	0.10240417	0.037361037	0.065097906	0.08099338	0.07044709	0.08378867	0.037258826	0.0916015	0.0	0.103764765	0.08538117	0.08142202	0.14656946	0.046644688	0.110890225	0.0022712196	0.06922029	0.0	0.09775947	0.07194162	0.11870683	0.04421633	0.09327908	0.116118446	0.08943242	0.06691987	0.12161687	0.077629745	0.060880926	0.08538401	0.08983627	0.079303645	0.10791093	0.08419054	0.096788056	0.03155409	0.09054904	0.047448486	0.05533013	0.070757724	0.046764713	0.07686844	0.079349115	0.07588627	0.042385325	0.116870575	0.07888117	0.08063482	0.10420298	0.07981433	0.07654469	0.07544332	0.08517272	0.06690403	0.09970821	0.13068692	0.13179868	0.02539044	0.06692442	0.074535936	0.106500246	0.07803856	0.040604256	0.115863696	0.08954106	0.061829567	0.14908336	0.08170881	0.09583653	0.057588905	0.068037786	0.06762594	0.0	0.07557835	0.146516	0.0845611	0.08436442	0.09030512	0.09202904	0.07796647	0.067426	0.08179764	0.04457559	0.07881849	0.19510035	0.043288138	0.04666583	0.06981582	0.08030856	0.117412105	0.02777692	0.07080866	0.09205475	0.07997838	0.031515222	0.05618255	0.05565941	0.1239776	0.1534207	0.097079575
wx6Bs5BxgaQmOByE	0.09284908	0.08285576	0.087119795	0.09216932	0.10297354	0.090139	0.08824146	0.09121368	0.10795411	0.09642657	0.10328797	0.03297343	0.062292386	0.07253694	0.09693974	0.032066096	0.07738571	0.076389685	0.06958052	0.07066211	0.05641587	0.023581872	0.083094254	0.078611866	0.07466876	0.09542122	0.09351824	0.033053406	0.10174099	0.03615744	0.06563222	0.08159115	0.07133157	0.081588514	0.038063727	0.091634475	0.0	0.10362036	0.08635962	0.08213877	0.14950587	0.046658788	0.11133142	0.004510854	0.07020562	0.00086497643	0.10048303	0.072727725	0.11971063	0.046809953	0.09502863	0.11833252	0.091302656	0.0673408	0.12185605	0.07870052	0.0606361	0.085845724	0.089772135	0.07882402	0.10878465	0.08430264	0.09716337	0.03411154	0.091397844	0.04819992	0.056134827	0.07097161	0.04553374	0.07750759	0.08041553	0.076606676	0.041490328	0.11670313	0.07985422	0.08154397	0.10461437	0.07794379	0.07717207	0.074272126	0.085808806	0.067552656	0.100751616	0.13156061	0.13448463	0.024769928	0.06798919	0.0754264	0.11085106	0.07814531	0.041292295	0.11679196	0.090526685	0.062278252	0.15188205	0.08214564	0.09618448	0.05800434	0.06883542	0.06758403	0.0	0.07661092	0.14617187	0.08519821	0.08738296	0.09388409	0.09323037	0.07882382	0.06612275	0.082329	0.047525078	0.07946956	0.1967318	0.04370114	0.045066155	0.070805825	0.080639206	0.11814605	0.02932029	0.07081117	0.09314036	0.08077797	0.03163398	0.058813334	0.05792828	0.12509194	0.15770704	0.09783585
