id	0_best_fc2_vgg19_lyrics_bert_padding_model	1_best_fc2_vgg19_lyrics_bert_padding_model	2_best_fc2_vgg19_lyrics_bert_padding_model	3_best_fc2_vgg19_lyrics_bert_padding_model	4_best_fc2_vgg19_lyrics_bert_padding_model	5_best_fc2_vgg19_lyrics_bert_padding_model	6_best_fc2_vgg19_lyrics_bert_padding_model	7_best_fc2_vgg19_lyrics_bert_padding_model	8_best_fc2_vgg19_lyrics_bert_padding_model	9_best_fc2_vgg19_lyrics_bert_padding_model	10_best_fc2_vgg19_lyrics_bert_padding_model	11_best_fc2_vgg19_lyrics_bert_padding_model	12_best_fc2_vgg19_lyrics_bert_padding_model	13_best_fc2_vgg19_lyrics_bert_padding_model	14_best_fc2_vgg19_lyrics_bert_padding_model	15_best_fc2_vgg19_lyrics_bert_padding_model	16_best_fc2_vgg19_lyrics_bert_padding_model	17_best_fc2_vgg19_lyrics_bert_padding_model	18_best_fc2_vgg19_lyrics_bert_padding_model	19_best_fc2_vgg19_lyrics_bert_padding_model	20_best_fc2_vgg19_lyrics_bert_padding_model	21_best_fc2_vgg19_lyrics_bert_padding_model	22_best_fc2_vgg19_lyrics_bert_padding_model	23_best_fc2_vgg19_lyrics_bert_padding_model	24_best_fc2_vgg19_lyrics_bert_padding_model	25_best_fc2_vgg19_lyrics_bert_padding_model	26_best_fc2_vgg19_lyrics_bert_padding_model	27_best_fc2_vgg19_lyrics_bert_padding_model	28_best_fc2_vgg19_lyrics_bert_padding_model	29_best_fc2_vgg19_lyrics_bert_padding_model	30_best_fc2_vgg19_lyrics_bert_padding_model	31_best_fc2_vgg19_lyrics_bert_padding_model	32_best_fc2_vgg19_lyrics_bert_padding_model	33_best_fc2_vgg19_lyrics_bert_padding_model	34_best_fc2_vgg19_lyrics_bert_padding_model	35_best_fc2_vgg19_lyrics_bert_padding_model	36_best_fc2_vgg19_lyrics_bert_padding_model	37_best_fc2_vgg19_lyrics_bert_padding_model	38_best_fc2_vgg19_lyrics_bert_padding_model	39_best_fc2_vgg19_lyrics_bert_padding_model	40_best_fc2_vgg19_lyrics_bert_padding_model	41_best_fc2_vgg19_lyrics_bert_padding_model	42_best_fc2_vgg19_lyrics_bert_padding_model	43_best_fc2_vgg19_lyrics_bert_padding_model	44_best_fc2_vgg19_lyrics_bert_padding_model	45_best_fc2_vgg19_lyrics_bert_padding_model	46_best_fc2_vgg19_lyrics_bert_padding_model	47_best_fc2_vgg19_lyrics_bert_padding_model	48_best_fc2_vgg19_lyrics_bert_padding_model	49_best_fc2_vgg19_lyrics_bert_padding_model	50_best_fc2_vgg19_lyrics_bert_padding_model	51_best_fc2_vgg19_lyrics_bert_padding_model	52_best_fc2_vgg19_lyrics_bert_padding_model	53_best_fc2_vgg19_lyrics_bert_padding_model	54_best_fc2_vgg19_lyrics_bert_padding_model	55_best_fc2_vgg19_lyrics_bert_padding_model	56_best_fc2_vgg19_lyrics_bert_padding_model	57_best_fc2_vgg19_lyrics_bert_padding_model	58_best_fc2_vgg19_lyrics_bert_padding_model	59_best_fc2_vgg19_lyrics_bert_padding_model	60_best_fc2_vgg19_lyrics_bert_padding_model	61_best_fc2_vgg19_lyrics_bert_padding_model	62_best_fc2_vgg19_lyrics_bert_padding_model	63_best_fc2_vgg19_lyrics_bert_padding_model	64_best_fc2_vgg19_lyrics_bert_padding_model	65_best_fc2_vgg19_lyrics_bert_padding_model	66_best_fc2_vgg19_lyrics_bert_padding_model	67_best_fc2_vgg19_lyrics_bert_padding_model	68_best_fc2_vgg19_lyrics_bert_padding_model	69_best_fc2_vgg19_lyrics_bert_padding_model	70_best_fc2_vgg19_lyrics_bert_padding_model	71_best_fc2_vgg19_lyrics_bert_padding_model	72_best_fc2_vgg19_lyrics_bert_padding_model	73_best_fc2_vgg19_lyrics_bert_padding_model	74_best_fc2_vgg19_lyrics_bert_padding_model	75_best_fc2_vgg19_lyrics_bert_padding_model	76_best_fc2_vgg19_lyrics_bert_padding_model	77_best_fc2_vgg19_lyrics_bert_padding_model	78_best_fc2_vgg19_lyrics_bert_padding_model	79_best_fc2_vgg19_lyrics_bert_padding_model	80_best_fc2_vgg19_lyrics_bert_padding_model	81_best_fc2_vgg19_lyrics_bert_padding_model	82_best_fc2_vgg19_lyrics_bert_padding_model	83_best_fc2_vgg19_lyrics_bert_padding_model	84_best_fc2_vgg19_lyrics_bert_padding_model	85_best_fc2_vgg19_lyrics_bert_padding_model	86_best_fc2_vgg19_lyrics_bert_padding_model	87_best_fc2_vgg19_lyrics_bert_padding_model	88_best_fc2_vgg19_lyrics_bert_padding_model	89_best_fc2_vgg19_lyrics_bert_padding_model	90_best_fc2_vgg19_lyrics_bert_padding_model	91_best_fc2_vgg19_lyrics_bert_padding_model	92_best_fc2_vgg19_lyrics_bert_padding_model	93_best_fc2_vgg19_lyrics_bert_padding_model	94_best_fc2_vgg19_lyrics_bert_padding_model	95_best_fc2_vgg19_lyrics_bert_padding_model	96_best_fc2_vgg19_lyrics_bert_padding_model	97_best_fc2_vgg19_lyrics_bert_padding_model	98_best_fc2_vgg19_lyrics_bert_padding_model	99_best_fc2_vgg19_lyrics_bert_padding_model	100_best_fc2_vgg19_lyrics_bert_padding_model	101_best_fc2_vgg19_lyrics_bert_padding_model	102_best_fc2_vgg19_lyrics_bert_padding_model	103_best_fc2_vgg19_lyrics_bert_padding_model	104_best_fc2_vgg19_lyrics_bert_padding_model	105_best_fc2_vgg19_lyrics_bert_padding_model	106_best_fc2_vgg19_lyrics_bert_padding_model	107_best_fc2_vgg19_lyrics_bert_padding_model	108_best_fc2_vgg19_lyrics_bert_padding_model	109_best_fc2_vgg19_lyrics_bert_padding_model	110_best_fc2_vgg19_lyrics_bert_padding_model	111_best_fc2_vgg19_lyrics_bert_padding_model	112_best_fc2_vgg19_lyrics_bert_padding_model	113_best_fc2_vgg19_lyrics_bert_padding_model	114_best_fc2_vgg19_lyrics_bert_padding_model	115_best_fc2_vgg19_lyrics_bert_padding_model	116_best_fc2_vgg19_lyrics_bert_padding_model	117_best_fc2_vgg19_lyrics_bert_padding_model	118_best_fc2_vgg19_lyrics_bert_padding_model	119_best_fc2_vgg19_lyrics_bert_padding_model	120_best_fc2_vgg19_lyrics_bert_padding_model	121_best_fc2_vgg19_lyrics_bert_padding_model	122_best_fc2_vgg19_lyrics_bert_padding_model	123_best_fc2_vgg19_lyrics_bert_padding_model	124_best_fc2_vgg19_lyrics_bert_padding_model	125_best_fc2_vgg19_lyrics_bert_padding_model	126_best_fc2_vgg19_lyrics_bert_padding_model	127_best_fc2_vgg19_lyrics_bert_padding_model
l3CUI7iHepUpYyYq	0.14032975	0.14149518	0.15374859	0.14156614	0.13491742	0.1312681	0.0	0.0	0.13802008	0.1423107	0.13711508	0.114933655	0.16649188	0.0	0.15928985	0.0	0.13840713	0.10150183	0.0	0.0	0.0	0.19817768	0.0	0.17413025	0.11111891	0.1518985	0.13393871	0.1670695	0.14119372	0.16411644	0.17515664	0.14184186	0.13569067	0.14417721	0.0	0.16442879	0.0	0.16892624	0.14784725	0.14384408	0.0	0.17173746	0.13569161	0.0	0.13452286	0.0	0.0	0.13632536	0.12924185	0.0	0.0	0.0	0.0	0.15975781	0.1527336	0.14134382	0.15622851	0.16582458	0.1273239	0.17863268	0.1338903	0.0	0.12798662	0.061344784	0.14153564	0.18207388	0.16738883	0.1606293	0.10220381	0.12329396	0.14328869	0.14702605	0.16946907	0.19204293	0.15410128	0.13469099	0.15526097	0.13468388	0.1457993	0.16966458	0.14707552	0.14231566	0.14721537	0.11075457	0.0	0.10948431	0.14003095	0.13309126	0.0	0.13138877	0.0	0.14878532	0.13479386	0.13468353	0.0	0.1454026	0.17710768	0.16175696	0.1290795	0.15058625	0.0	0.13385963	0.16458184	0.15705186	0.0	0.0	0.13236131	0.15891035	0.17953016	0.16294496	0.0	0.12196689	0.1127168	0.12501803	0.0905414	0.17813095	0.17211604	0.16529775	0.0	0.17672984	0.14539874	0.20605409	0.15432936	0.0	0.0	0.14639035	0.0	0.12232103
l4jbQReWIWmNSZNM	0.39062747	0.35635012	0.39898863	0.27617332	0.29088333	0.3347712	0.0	0.0	0.4276906	0.39316276	0.39204368	0.47181797	0.2435374	0.045774344	0.31414217	0.0	0.35992622	0.24055234	0.0	0.0	0.0	0.07163285	0.0	0.31432804	0.37210545	0.31573492	0.38235575	0.2979582	0.11388415	0.20453864	0.29436466	0.32122505	0.3368029	0.090358764	0.0	0.24519466	0.0	0.18206464	0.40278324	0.33008906	0.0	0.37233287	0.41337204	0.0	0.31674537	0.0	0.0	0.3656265	0.36441547	0.0	0.023464529	0.0	0.0	0.3430568	0.34032097	0.35923606	0.3120613	0.3261339	0.30295247	0.40315333	0.32565922	0.0	0.2684976	0.100623086	0.35248625	0.39541057	0.24895068	0.30598792	0.04148688	0.3070355	0.40973848	0.37970525	0.039964046	0.33918852	0.32944015	0.38911194	0.27816528	0.19642688	0.2901936	0.08990432	0.34617668	0.38000038	0.37958404	0.2921878	0.0	0.20046122	0.38886774	0.34243095	0.06971989	0.31744048	0.0	0.33589765	0.37137815	0.33115116	0.0	0.26151794	0.38864154	0.33333278	0.3563639	0.29898146	0.21272866	0.31949455	0.20465113	0.33912644	0.0	0.0	0.3349443	0.388275	0.15709978	0.31214678	0.14690977	0.3422913	0.09251813	0.23714639	0.16496937	0.42568383	0.25541544	0.29458424	0.0	0.19428074	0.2746956	0.2838459	0.070555896	0.0	0.0	0.2596051	0.0	0.38165975
L4wfsVXT1EcAn9FG	0.25755355	0.2459408	0.24116376	0.19538973	0.17310716	0.22571182	0.0	0.0	0.2769248	0.23223604	0.27129948	0.5498618	0.43818748	0.0	0.27020362	0.0	0.25730976	0.12934954	0.0	0.0	0.0	0.35486454	0.0	0.25422183	0.4094652	0.19446172	0.27435985	0.4336694	0.08881924	0.3249279	0.2615799	0.19835724	0.21634425	0.16268675	0.0	0.19324668	0.055458892	0.4572938	0.29605544	0.16833997	0.0	0.34805062	0.40251786	0.0	0.19711493	0.0	0.0	0.23349407	0.26195562	0.0	0.06918521	0.0	0.0	0.29328617	0.24709651	0.24713363	0.25818735	0.344413	0.15848672	0.53535825	0.19983132	0.0	0.11839643	0.25679284	0.2272112	0.37939963	0.4076854	0.43025446	0.0	0.20314649	0.26671824	0.3190261	0.2632638	0.35835233	0.178014	0.23507145	0.27787575	0.30503458	0.16929011	0.3186625	0.21985413	0.21421942	0.24084806	0.20882228	0.0	0.23621707	0.26701382	0.22159247	0.02141739	0.18902759	0.0	0.23085219	0.22710465	0.21700072	0.0	0.2669037	0.27180088	0.28703168	0.25416344	0.2003977	0.14764212	0.2151042	0.23688015	0.2589336	0.0	0.0	0.2096338	0.2636621	0.3579887	0.18447192	0.0	0.22019735	0.0	0.21160103	0.24633953	0.37593642	0.34310442	0.19317685	0.0	0.24918805	0.1798625	0.3368763	0.15915298	0.0	0.050522283	0.20475718	0.0	0.28530002
L5bQ37pq3PcoVtDn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007091815	0.0	0.0	0.0	0.06854479	0.0	0.0	0.03762964	0.0	0.0	0.07106238	0.014906378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026860967	0.018191699	0.0	0.0	0.0	0.0	0.03661986	0.0	0.009924461	0.0	0.0	0.0	0.0032754699	0.0	0.0	0.031515647	0.0	0.0	0.0	0.0	0.0	0.055199474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009982466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050054736	0.0	0.0	0.0	0.02374689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029267265	0.0	0.0	0.0	0.0	0.05361883	0.0	0.0	0.0	0.0	0.0	0.0	0.009789429	0.0	0.0	0.09025368	0.0	0.0	0.0	0.0	0.027726157	0.0	0.0	6.0453363e-05	0.0	0.009872235	0.0	0.0	0.10792426	0.0	0.0	0.0	0.0	0.039065965	0.0	0.0	0.0	0.014345293	0.13070048	0.0	0.0	0.0	0.0
L5R0wueWU2bQ7yMw	0.28441492	0.2708113	0.30987045	0.2226927	0.2547529	0.25395012	0.10519029	0.0	0.26307797	0.32173276	0.31272593	0.34209073	0.2436842	0.0	0.22016026	0.0	0.28627887	0.22039774	0.06980372	0.079121254	0.0	0.15580788	0.0	0.25318664	0.2096439	0.2719478	0.2934103	0.24926868	0.17664875	0.1284451	0.27087465	0.2442043	0.26020434	0.14404783	0.0	0.24948813	0.01930524	0.1753723	0.30360624	0.25027025	0.067176834	0.29096773	0.268806	0.07262763	0.24357797	0.06961086	0.0	0.2780016	0.29285675	0.022754725	0.1668008	0.04552436	0.09740097	0.25454047	0.2663466	0.2880027	0.23177937	0.2820619	0.25241762	0.35460106	0.28116882	0.0	0.23776588	0.21852772	0.27402258	0.2957616	0.22346832	0.27358142	0.12082092	0.24468422	0.30498254	0.31591862	0.18380444	0.27570793	0.2682868	0.3014724	0.2150239	0.2868064	0.25378135	0.20993455	0.2587573	0.26784998	0.3031588	0.25943545	0.0	0.14106487	0.30078658	0.2903716	0.19190553	0.2600233	0.0	0.29030377	0.25481555	0.22893322	0.091786906	0.21330541	0.2816326	0.23618561	0.23621625	0.28521183	0.08545949	0.25150228	0.23449095	0.29363453	0.013566039	0.0	0.2709219	0.30027568	0.20730639	0.24447529	0.07629504	0.2708299	0.17598584	0.1691174	0.24380012	0.34993365	0.17608507	0.23980175	0.11119036	0.18630415	0.26568818	0.26796907	0.13940877	0.046503134	0.061508432	0.24243246	0.0	0.25840476
l71YhgFwuFfs2NTY	0.07043061	0.112948135	0.10926567	0.047530062	0.092612535	0.10929297	0.082506925	0.0	0.2312686	0.104827076	0.046312522	0.3070473	0.21324755	0.0	0.07016485	0.0886602	0.1212376	0.05174827	0.0	0.058404133	0.09856065	0.29935867	0.27622434	0.16161306	0.07577243	0.076310195	0.09484175	0.2999663	0.13022749	0.30418316	0.15306313	0.031863656	0.09057811	0.03297914	0.0	0.08380812	0.05117586	0.15726773	0.1457274	0.05889507	0.0	0.38954067	0.0008752976	0.0	0.056561045	0.16698447	0.10836588	0.067168415	0.108669095	0.0	0.095218554	0.0	0.10944492	0.031679336	0.13382515	0.08068601	0.041393418	0.13982436	0.06333747	0.29312316	0.10861305	0.0	0.082978986	0.36279523	0.08972517	0.13196962	0.07414559	0.11143361	0.034767583	0.08932675	0.107221805	0.06006358	0.10919001	0.098145746	0.07833122	0.11337831	0.08101039	0.23255722	0.17084351	0.19096334	0.068472646	0.080037326	0.11791574	0.067102544	0.0	0.0	0.19177912	0.10409027	0.24203968	0.066920094	0.012744356	0.07921693	0.08214848	0.06643567	0.0	0.060978115	0.10483741	0.06669722	0.07576371	0.07840899	0.32605696	0.039559323	0.08112987	0.06953453	0.08612855	0.0	0.10541796	0.085019946	0.14610721	0.030685464	0.0	0.06524812	0.0906772	0.012619908	0.26573414	0.140454	0.06548926	0.113714926	0.070782796	0.119508095	0.092974484	0.07934096	0.0	0.0	0.26010332	0.035537142	0.0	0.13323279
L7fA9PDmAwO8bPV8	0.20576103	0.17810406	0.20567188	0.112492226	0.19319738	0.24158108	0.34234208	0.17378871	0.269259	0.22561568	0.22577211	0.31208697	0.12177825	0.03316473	0.14058234	0.098358296	0.18675342	0.1439558	0.25333107	0.33278656	0.23575132	0.08180445	0.19286391	0.12574266	0.1161992	0.16196416	0.20076256	0.21339875	0.09188393	0.15951101	0.16510889	0.13309313	0.18341959	0.0	0.13880658	0.11089693	0.21970183	0.11716189	0.18599251	0.15741533	0.3189043	0.288034	0.1819129	0.23103382	0.16281249	0.16839266	0.20468053	0.18139787	0.20319653	0.12280389	0.36336783	0.22321737	0.30812228	0.19290444	0.2050845	0.21974163	0.09556606	0.189756	0.2230536	0.23905462	0.19796842	0.009079313	0.12996592	0.41954392	0.1826317	0.17308968	0.20465656	0.19635203	0.054682784	0.18361205	0.21287702	0.18645382	0.045506373	0.13332489	0.19201992	0.21363214	0.19326724	0.17408353	0.18115759	0.15556355	0.1545892	0.18182006	0.219983	0.19078776	0.18233187	0.0	0.26673004	0.19769934	0.35188434	0.21128896	0.12990598	0.1957646	0.18163674	0.18473804	0.1453492	0.07895424	0.1671531	0.10999134	0.15983477	0.22195965	0.27933076	0.16416988	0.06592487	0.16619654	0.24780808	0.0732512	0.15181655	0.17007187	0.11595079	0.16935399	0.0698652	0.19162734	0.18215401	0.08561215	0.24139217	0.21537058	0.08717804	0.15303892	0.38689014	0.13351029	0.20973644	0.19138509	0.0027313675	0.22447328	0.3044749	0.19735037	0.0951511	0.28868493
l7JfVRRnkRsaOEXL	0.59483385	0.5860087	0.6310122	0.5182691	0.5014525	0.5468649	0.24587539	0.1943645	0.59237474	0.62960654	0.5475722	0.551397	0.37506735	0.40162033	0.51491725	0.21549776	0.56260496	0.49864668	0.2216552	0.05957246	0.24341261	0.3679642	0.03948169	0.4515102	0.5226256	0.5450701	0.60077345	0.47561276	0.31722504	0.23084205	0.5164091	0.50649786	0.5281675	0.24854687	0.0	0.56931394	0.12785946	0.4827829	0.64749837	0.5427489	0.30039328	0.4943187	0.522417	0.1761695	0.52713335	0.24982336	0.080938846	0.5410113	0.5707103	0.15395531	0.37711018	0.0	0.2752947	0.46828395	0.59366876	0.5845154	0.55752367	0.5377596	0.52561474	0.6232218	0.5655847	0.0	0.48464411	0.3568852	0.5688057	0.62446284	0.5005078	0.52825576	0.26087692	0.5015667	0.57642204	0.5710919	0.264528	0.5500707	0.56936795	0.5718381	0.55112225	0.43479884	0.5418896	0.37111956	0.5680694	0.53610456	0.6039757	0.53380996	0.13723	0.29527828	0.63561416	0.5373726	0.28612065	0.5414362	0.04177293	0.61374015	0.5953197	0.5319095	0.14526136	0.50123096	0.5792949	0.5111272	0.5018057	0.5206233	0.16406704	0.51909465	0.51717675	0.51933897	0.24208	0.16399914	0.5752288	0.5782567	0.30135342	0.5467654	0.1683827	0.5590699	0.30212992	0.4116915	0.34587342	0.60860515	0.50639075	0.5434801	0.15524372	0.4575181	0.5259882	0.63453376	0.26054218	0.11612878	0.31349507	0.54148006	0.07917661	0.5977155
L8Og27BahD91hNM6	0.059538104	0.03253199	0.055131637	0.03657282	0.06567199	0.059576858	0.04117638	0.0	0.052766256	0.057373006	0.03329322	0.08315359	0.055585995	0.0	0.053771414	0.0	0.05930218	0.060386363	0.0	0.0	0.0	0.08366835	0.0	0.051321197	0.014733835	0.049069475	0.014961673	0.09603728	0.09247796	0.13119891	0.061416026	0.031667143	0.037621994	0.07821096	0.04670709	0.08284534	0.0	0.021494688	0.042843316	0.04384052	0.0	0.09556083	0.045327224	0.031950578	0.041781563	0.0	0.032526627	0.048323296	0.05011036	0.0	0.0	0.0	0.0	0.04099187	0.050238874	0.041704766	0.1079194	0.053145368	0.045475084	0.14753099	0.04430449	0.0	0.035418715	0.16376461	0.04191843	0.008060584	0.045628875	0.055353865	0.1215896	0.034396116	0.04198298	0.06482553	0.12111208	0.059017487	0.036254216	0.02819103	0.037932854	0.09569317	0.040483113	0.072772175	0.033038042	0.04360557	0.057416607	0.0058609624	0.0	0.13619669	0.044528883	0.053249646	0.04290196	0.06190374	0.0	0.03444997	0.036528263	0.06134259	0.0	0.07729451	0.059532363	0.087607145	0.026392657	0.07945073	0.060838815	0.059178926	0.053143047	0.054156955	0.0	0.0	0.036631305	0.050803665	0.11602396	0.081338495	0.0	0.04448119	0.02062332	0.05957435	0.09949597	0.05874907	0.036524292	0.07057781	0.0	0.041575965	0.052754063	0.07469703	0.06674485	0.0	0.0	0.05948333	0.0	0.03792601
LablCR5pL7cshkQa	0.15850522	0.14406419	0.15608631	0.104619116	0.1822842	0.1366928	0.042974148	0.0	0.19822504	0.13736145	0.15487386	0.123402424	0.14786589	0.0	0.1281759	0.0	0.1452322	0.14000684	0.0	0.0	0.0	0.0031682972	0.0	0.10735513	0.11440636	0.14314659	0.14509419	0.05597909	0.15268211	0.1241935	0.1292439	0.1283843	0.13054737	0.104988545	0.0	0.18454547	0.0	0.013370815	0.16868427	0.14254181	0.0	0.123933665	0.15865405	0.0	0.12815686	0.0	0.0	0.14609542	0.11086434	0.0	0.0	0.0	0.0	0.15043402	0.113264956	0.14434609	0.17333469	0.093946256	0.23009464	0.2648011	0.109658375	0.0	0.123175636	0.021972144	0.14458756	0.18990032	0.13728414	0.09755377	0.052959014	0.12357549	0.17892954	0.17219518	0.14563172	0.102399155	0.14915489	0.17597592	0.19639176	0.09844715	0.10494623	0.015535784	0.14337738	0.16916297	0.16587092	0.16598684	0.0	0.190974	0.17082201	0.118089326	0.10071182	0.13867775	0.10819971	0.16383708	0.14764082	0.14526774	0.0	0.07526846	0.16444138	0.16103354	0.1286046	0.1659955	0.054986585	0.10753414	0.10872261	0.12957759	0.0	0.0	0.11100312	0.1754331	0.116494834	0.13473931	0.0	0.1752639	0.108862616	0.2187694	0.12022755	0.17205869	0.06358322	0.11536109	0.0	0.091214575	0.12997139	0.12709133	0.07192777	0.0	0.0	0.11052003	0.0	0.13828458
lai5kozeoG6BmHgF	0.27907988	0.2732788	0.2916644	0.24485232	0.23310445	0.25749454	0.0	0.0	0.24167134	0.26665527	0.2429041	0.23725794	0.25835854	0.022534542	0.20650707	0.0110667385	0.24477056	0.25722978	0.0	0.0	0.089809254	0.36132923	0.0	0.27367774	0.2391509	0.2593098	0.258747	0.26540115	0.22507933	0.24231127	0.26992634	0.23324817	0.2415682	0.0858077	0.0	0.27227697	0.03436365	0.2399785	0.28380072	0.25123414	0.060385607	0.30205873	0.1755791	0.076568276	0.24324127	0.09644842	0.08416419	0.22407736	0.26176456	0.041110948	0.10867195	0.0	0.09543086	0.22460662	0.24638382	0.25061256	0.2637162	0.28737262	0.2348237	0.38762566	0.25093815	0.0	0.22341935	0.073975824	0.24980235	0.32075727	0.21778986	0.26794764	0.1533571	0.23314162	0.24922357	0.23658456	0.23399167	0.2261751	0.2637513	0.26120538	0.2478521	0.25756866	0.2738849	0.23868349	0.25387254	0.24168594	0.28452373	0.24324183	0.0	0.095319465	0.28360102	0.23344652	0.0077067874	0.24218814	0.0	0.2710014	0.2615072	0.21351297	0.0	0.24619657	0.24495003	0.23360647	0.22435491	0.20439766	0.032310873	0.22654392	0.25354192	0.22751534	0.051507138	0.0	0.25709763	0.25424343	0.19077097	0.25881302	0.0	0.2477262	0.19982746	0.20819747	0.26738584	0.27551672	0.21489085	0.2230832	0.04788635	0.23433734	0.25100276	0.36392155	0.14879219	0.023623956	0.06909262	0.22290596	0.0	0.25744638
LalGH4emAyu0T5I0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17519952	0.0	0.0	0.012734635	0.0	0.0	0.061248746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017524203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13451032	0.0	0.0	0.0	0.0	0.0	0.073079616	0.0	0.02859448	0.0	0.0	0.0	0.0	0.11259457	0.0	0.0	0.0	0.0	0.0	0.0	0.023571134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03727867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10462595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAmLuNffCmI3XzIl	0.49805847	0.39799023	0.37984598	0.27078164	0.25420055	0.35341462	0.0	0.0	0.4189875	0.38316125	0.44857642	0.7678678	0.39538983	0.04822253	0.3550134	0.0	0.35988104	0.25160745	0.0	0.0	0.0	0.07543969	0.0	0.30743015	0.52753407	0.29960468	0.44630486	0.43962783	0.065057404	0.49079356	0.2907253	0.2925691	0.34374052	0.10666993	0.0	0.20378356	0.0	0.47135615	0.41296136	0.27063593	0.0	0.36348465	0.53944117	0.0	0.324458	0.0	0.0	0.38227606	0.3385761	0.0	0.09423952	0.0	0.0	0.39684463	0.42190084	0.36021766	0.34794915	0.39778715	0.31911206	0.57070786	0.31500134	0.0	0.23168229	0.17474481	0.34588984	0.43424165	0.42361388	0.44457108	0.0	0.3393296	0.3889533	0.395214	0.090652995	0.5084551	0.28070512	0.390003	0.3561333	0.18382077	0.29327396	0.19362527	0.33500725	0.39518192	0.38688928	0.30020544	0.0	0.23745441	0.45808518	0.32353735	0.0	0.32645458	0.0	0.35437307	0.35487753	0.341862	0.0	0.31747445	0.424455	0.31456637	0.4003888	0.307218	0.14860615	0.33336157	0.28467748	0.37545305	0.0	0.0	0.3064706	0.38947287	0.27586597	0.2882093	0.0	0.3875095	0.0	0.2625947	0.24535437	0.46584523	0.38344118	0.2611564	0.0	0.18872233	0.26009116	0.39680886	0.21438338	0.0	0.116712496	0.3116486	0.0	0.40063423
LanLfwsIn2x7KT9Q	0.09417085	0.06101355	0.070788555	0.063388795	0.061994843	0.06426592	0.09611674	0.0	0.11036401	0.067065455	0.10411454	0.19060937	0.12242015	0.0	0.10003756	0.0	0.060559805	0.053774174	0.0	0.0	0.0	0.072023086	0.0	0.10855632	0.15216789	0.047352586	0.093214594	0.14353846	0.10634192	0.10165951	0.06955	0.039195027	0.049506623	0.0	0.0	0.071332484	0.0	0.040295534	0.061605677	0.038390134	0.0	0.13059269	0.08047997	0.0	0.037969336	0.0	0.0	0.062205493	0.05869876	0.0	0.06236278	0.0	0.0	0.07308063	0.100203186	0.06292045	0.040310636	0.09745718	0.053733643	0.20346686	0.0629092	0.0	0.06518456	0.22017236	0.05418689	0.0837704	0.11292432	0.11017098	0.10137174	0.06259997	0.086232334	0.116441734	0.13004072	0.15387157	0.03929413	0.091836154	0.057811297	0.14065364	0.042185932	0.14014697	0.056808103	0.07577588	0.066792466	0.064507015	0.0	0.16498955	0.06835701	0.061371658	0.07053349	0.072712176	0.0	0.052754972	0.03961523	0.07462039	0.026250092	0.038395785	0.11002166	0.050690226	0.06495052	0.11022838	0.07771517	0.08894767	0.07095702	0.08862077	0.008378136	0.0	0.059439532	0.069792956	0.13491754	0.09838626	0.0	0.08319417	0.09425076	0.038558427	0.13730784	0.11168743	0.07272454	0.03545146	0.042150903	0.04697459	0.11495128	0.06422982	0.06406795	0.015781095	0.0066714063	0.06454147	0.0	0.08948082
