id	0_best_fc2_vgg19_vgg19_padding_model	1_best_fc2_vgg19_vgg19_padding_model	2_best_fc2_vgg19_vgg19_padding_model	3_best_fc2_vgg19_vgg19_padding_model	4_best_fc2_vgg19_vgg19_padding_model	5_best_fc2_vgg19_vgg19_padding_model	6_best_fc2_vgg19_vgg19_padding_model	7_best_fc2_vgg19_vgg19_padding_model	8_best_fc2_vgg19_vgg19_padding_model	9_best_fc2_vgg19_vgg19_padding_model	10_best_fc2_vgg19_vgg19_padding_model	11_best_fc2_vgg19_vgg19_padding_model	12_best_fc2_vgg19_vgg19_padding_model	13_best_fc2_vgg19_vgg19_padding_model	14_best_fc2_vgg19_vgg19_padding_model	15_best_fc2_vgg19_vgg19_padding_model	16_best_fc2_vgg19_vgg19_padding_model	17_best_fc2_vgg19_vgg19_padding_model	18_best_fc2_vgg19_vgg19_padding_model	19_best_fc2_vgg19_vgg19_padding_model	20_best_fc2_vgg19_vgg19_padding_model	21_best_fc2_vgg19_vgg19_padding_model	22_best_fc2_vgg19_vgg19_padding_model	23_best_fc2_vgg19_vgg19_padding_model	24_best_fc2_vgg19_vgg19_padding_model	25_best_fc2_vgg19_vgg19_padding_model	26_best_fc2_vgg19_vgg19_padding_model	27_best_fc2_vgg19_vgg19_padding_model	28_best_fc2_vgg19_vgg19_padding_model	29_best_fc2_vgg19_vgg19_padding_model	30_best_fc2_vgg19_vgg19_padding_model	31_best_fc2_vgg19_vgg19_padding_model	32_best_fc2_vgg19_vgg19_padding_model	33_best_fc2_vgg19_vgg19_padding_model	34_best_fc2_vgg19_vgg19_padding_model	35_best_fc2_vgg19_vgg19_padding_model	36_best_fc2_vgg19_vgg19_padding_model	37_best_fc2_vgg19_vgg19_padding_model	38_best_fc2_vgg19_vgg19_padding_model	39_best_fc2_vgg19_vgg19_padding_model	40_best_fc2_vgg19_vgg19_padding_model	41_best_fc2_vgg19_vgg19_padding_model	42_best_fc2_vgg19_vgg19_padding_model	43_best_fc2_vgg19_vgg19_padding_model	44_best_fc2_vgg19_vgg19_padding_model	45_best_fc2_vgg19_vgg19_padding_model	46_best_fc2_vgg19_vgg19_padding_model	47_best_fc2_vgg19_vgg19_padding_model	48_best_fc2_vgg19_vgg19_padding_model	49_best_fc2_vgg19_vgg19_padding_model	50_best_fc2_vgg19_vgg19_padding_model	51_best_fc2_vgg19_vgg19_padding_model	52_best_fc2_vgg19_vgg19_padding_model	53_best_fc2_vgg19_vgg19_padding_model	54_best_fc2_vgg19_vgg19_padding_model	55_best_fc2_vgg19_vgg19_padding_model	56_best_fc2_vgg19_vgg19_padding_model	57_best_fc2_vgg19_vgg19_padding_model	58_best_fc2_vgg19_vgg19_padding_model	59_best_fc2_vgg19_vgg19_padding_model	60_best_fc2_vgg19_vgg19_padding_model	61_best_fc2_vgg19_vgg19_padding_model	62_best_fc2_vgg19_vgg19_padding_model	63_best_fc2_vgg19_vgg19_padding_model	64_best_fc2_vgg19_vgg19_padding_model	65_best_fc2_vgg19_vgg19_padding_model	66_best_fc2_vgg19_vgg19_padding_model	67_best_fc2_vgg19_vgg19_padding_model	68_best_fc2_vgg19_vgg19_padding_model	69_best_fc2_vgg19_vgg19_padding_model	70_best_fc2_vgg19_vgg19_padding_model	71_best_fc2_vgg19_vgg19_padding_model	72_best_fc2_vgg19_vgg19_padding_model	73_best_fc2_vgg19_vgg19_padding_model	74_best_fc2_vgg19_vgg19_padding_model	75_best_fc2_vgg19_vgg19_padding_model	76_best_fc2_vgg19_vgg19_padding_model	77_best_fc2_vgg19_vgg19_padding_model	78_best_fc2_vgg19_vgg19_padding_model	79_best_fc2_vgg19_vgg19_padding_model	80_best_fc2_vgg19_vgg19_padding_model	81_best_fc2_vgg19_vgg19_padding_model	82_best_fc2_vgg19_vgg19_padding_model	83_best_fc2_vgg19_vgg19_padding_model	84_best_fc2_vgg19_vgg19_padding_model	85_best_fc2_vgg19_vgg19_padding_model	86_best_fc2_vgg19_vgg19_padding_model	87_best_fc2_vgg19_vgg19_padding_model	88_best_fc2_vgg19_vgg19_padding_model	89_best_fc2_vgg19_vgg19_padding_model	90_best_fc2_vgg19_vgg19_padding_model	91_best_fc2_vgg19_vgg19_padding_model	92_best_fc2_vgg19_vgg19_padding_model	93_best_fc2_vgg19_vgg19_padding_model	94_best_fc2_vgg19_vgg19_padding_model	95_best_fc2_vgg19_vgg19_padding_model	96_best_fc2_vgg19_vgg19_padding_model	97_best_fc2_vgg19_vgg19_padding_model	98_best_fc2_vgg19_vgg19_padding_model	99_best_fc2_vgg19_vgg19_padding_model	100_best_fc2_vgg19_vgg19_padding_model	101_best_fc2_vgg19_vgg19_padding_model	102_best_fc2_vgg19_vgg19_padding_model	103_best_fc2_vgg19_vgg19_padding_model	104_best_fc2_vgg19_vgg19_padding_model	105_best_fc2_vgg19_vgg19_padding_model	106_best_fc2_vgg19_vgg19_padding_model	107_best_fc2_vgg19_vgg19_padding_model	108_best_fc2_vgg19_vgg19_padding_model	109_best_fc2_vgg19_vgg19_padding_model	110_best_fc2_vgg19_vgg19_padding_model	111_best_fc2_vgg19_vgg19_padding_model	112_best_fc2_vgg19_vgg19_padding_model	113_best_fc2_vgg19_vgg19_padding_model	114_best_fc2_vgg19_vgg19_padding_model	115_best_fc2_vgg19_vgg19_padding_model	116_best_fc2_vgg19_vgg19_padding_model	117_best_fc2_vgg19_vgg19_padding_model	118_best_fc2_vgg19_vgg19_padding_model	119_best_fc2_vgg19_vgg19_padding_model	120_best_fc2_vgg19_vgg19_padding_model	121_best_fc2_vgg19_vgg19_padding_model	122_best_fc2_vgg19_vgg19_padding_model	123_best_fc2_vgg19_vgg19_padding_model	124_best_fc2_vgg19_vgg19_padding_model	125_best_fc2_vgg19_vgg19_padding_model	126_best_fc2_vgg19_vgg19_padding_model	127_best_fc2_vgg19_vgg19_padding_model
j9CTOHVcW8Pd7814	0.0	0.00014319128	0.009175841	0.0	0.0	0.0	0.0	0.008734735	0.0003508899	0.0072626527	0.00014308107	0.0	0.0	0.011283539	0.0	0.0	0.00040068274	0.0002914905	0.0100439815	0.010048884	0.008205136	0.0	0.0	0.0005291395	0.0	0.0	0.0	0.00026147798	0.009438301	0.0015428757	0.0	0.0	0.011026553	0.00021414013	0.0074822344	0.0005884886	0.0023980078	0.0012229973	0.0	0.0018912127	0.0024031643	0.0021045157	0.00039836735	0.0112083545	0.0015934999	0.0	0.008290041	0.0	0.0017606278	0.009004269	0.0	0.010326396	0.0005620102	0.00016673208	0.0	0.0016578755	0.002023318	0.00018063639	9.518386e-05	0.0	0.0	0.008032049	0.009978174	0.0	0.0	0.00012134785	0.009346778	0.0	0.0	0.0023968057	0.0021073034	0.0	0.0017358493	0.000159736	0.0	0.0	4.0580526e-05	0.0006122348	0.0	0.008061867	0.0010981635	0.0007931801	0.0	0.0007818627	0.0015474175	0.00030091425	0.0	0.0	0.0013880677	0.0	0.0	0.0	0.00059767574	0.0	0.00039328702	9.4102485e-05	0.00035011378	0.0005040556	0.0	0.00023938759	0.0	0.0	0.0005915497	0.0	0.009679388	0.009988415	0.002436838	0.00011505008	0.0	0.0	0.0021113805	0.0	0.0018973519	0.0096786795	0.0016832288	0.0	0.0	0.0	0.010290251	0.0	0.0031869411	0.0001803202	0.009520555	0.009580795	0.0	0.00015383498	0.009933312	0.0
j9VwEMReK4VYjwEX	0.0	0.00025439216	0.003281208	0.007470027	0.0	0.0061364155	0.0	0.004461961	0.006119364	0.0057653557	0.0	0.0004665237	0.0	0.004679287	0.00014754463	0.0	0.0032884176	0.008552267	0.003923214	0.0059332056	0.0023401666	0.0	0.0	0.0051411684	0.007810004	0.0	0.0	0.006079885	0.00491317	0.0016765737	0.0	0.0	0.00016543386	0.009093654	0.0019281677	0.0072683403	0.002429032	0.0066816905	0.0	0.009051347	0.007851477	0.0019304494	0.0	0.004504533	0.0073230495	0.0	0.00044462105	0.0	0.008834181	0.00221636	0.0	0.0008008391	0.009044922	0.005469296	0.0	0.0066498537	0.0066994545	0.0046338183	0.0	0.0	0.0	0.0013065701	0.00096528267	0.0	0.0	0.0060244612	0.0037196141	0.0	0.0	0.0028962484	0.0076260823	0.0	0.001707323	0.005077704	0.0	0.001052841	0.004367453	0.00792382	0.0	0.0011816139	0.0070674918	0.007234226	0.0	0.0054132515	0.005966692	0.0006522813	0.0	0.00032922332	0.008805005	0.0	0.0	0.0	0.00032680575	0.0068327878	0.0	0.0	0.0027955314	0.0070359767	0.0066482127	0.0067457	0.0	0.006711844	0.0	0.0	0.0039478038	0.00029158988	0.00827796	0.0	0.0	0.0	0.0021221691	0.0	0.0020500817	0.0042798663	0.0064604795	0.0	0.0	0.005133372	0.0044502206	0.0	0.0066108946	0.0	0.00024537623	0.0012198084	0.0	0.004154244	0.0026685104	0.0
JA1tWKcLysuUi2nl	0.0	0.0	0.0	0.002766416	0.0	0.00039689304	0.0036574735	0.0	0.0001888933	0.0	0.0	0.0058640838	0.0	0.0	0.0	0.0038043256	0.0	0.0	0.0	0.0	0.0	0.0028422608	0.0	0.002306539	5.4347744e-05	0.0	0.0	0.001154665	0.0	0.0015669465	0.0	0.0	0.0	4.360611e-05	0.0	3.90036e-05	0.0023822528	0.0	0.0	0.0	0.0	0.0018801509	0.0	0.0	0.0009549922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021935627	0.00034124055	0.0	0.0042677815	0.0	0.0	0.0	0.0039962884	0.0	0.0	0.0	0.004809228	0.0	0.0019116976	0.0	0.0	0.0	0.0025273534	0.0	0.0	0.0016812972	0.0010881525	0.0	0.0	0.0	0.0013068116	0.0019913074	0.0	0.0	0.0028492026	0.0	0.0048714173	0.0	0.005543415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048099454	0.0	0.0028381501	0.001630392	0.0014144486	0.0	0.0012841566	0.0	0.0	0.0	0.0	0.0	0.0	0.0049283835	0.0	0.0020098714	0.0035972258	0.0018974679	0.0	0.0	0.0	0.0	0.00012219096	0.0	0.0	0.0	0.005160613	0.0	0.0	0.0	0.0	0.0	0.0
jA6lkxaIsH2ZBf8r	0.007177439	0.008848955	0.007417554	0.0062613077	0.0072525414	0.0050922194	0.0012062675	0.0091715595	0.0071511725	0.010127683	0.0069309897	0.002001044	0.0	0.008832795	0.00837747	0.0009528117	0.007925724	0.008144246	0.008773227	0.008179875	0.007166687	0.0012134387	0.0	0.003811805	0.0047318162	0.007659497	0.008526562	0.005472845	0.009199438	0.0018306989	0.008089871	0.0087229535	0.0015190045	0.0076482026	0.0	0.005228342	0.0025891587	0.00893127	0.0069783637	0.010828277	0.010576194	0.00218231	0.0090080695	0.0085005	0.0082551045	0.0	0.00025463378	0.007969926	0.010305623	0.001729908	0.007499511	0.002148327	0.005456436	0.006675835	0.008427264	0.0053882003	0.010364395	0.0077976915	0.007952444	0.0015430533	0.00816055	0.0	0.00059927005	0.0010934874	0.008482488	0.004025753	0.008148655	0.0077796797	0.0	0.0034501653	0.010595074	0.0076276488	0.001963778	0.0073593766	0.007637535	0.009307591	0.007894212	0.0046700086	0.00067378813	0.0005159101	0.009800258	0.0052602543	0.008262132	0.0051879417	0.010496561	0.001865343	0.0078737615	0.007979836	0.010004743	0.007330051	0.007332012	0.0073473323	0.009049759	0.008395676	0.008222063	0.0016052589	0.0074464884	0.0046087997	0.005049413	0.0042844117	0.0	0.0061238096	0.0076946304	0.008357862	0.00816113	0.0003410713	0.010607658	0.008708864	0.0016180351	0.009123769	0.0022312028	0.0009969242	0.0021845088	0.00764613	0.009498013	0.008718328	0.008457246	0.0035451127	0.008789827	0.0071904226	0.010470448	0.0021353588	0.0012683589	0.0013028295	0.007259223	0.0077174082	0.0078026373	0.00711526
j6NFnqnGJw9TFHTa	0.0027636886	0.0041408604	0.005829317	0.005803744	0.0031624597	0.0045747007	0.0034294792	0.006526282	0.0054828976	0.0067493604	0.002809676	0.0042453697	0.0	0.0073430263	0.0036879987	0.002728219	0.0053430093	0.0061786673	0.006676875	0.007035185	0.0051051197	0.0028821693	0.0	0.0048623965	0.0053562517	0.0030030103	0.0034397389	0.005500756	0.006781817	0.0017580887	0.0031465874	0.0036082023	0.0045207697	0.005738822	0.0028777297	0.0047078817	0.0025493396	0.0059181275	0.0029586414	0.007522111	0.007062418	0.0021226942	0.0037637167	0.0068353475	0.0067126863	0.0	0.0026871492	0.0033606025	0.0065077245	0.0037529138	0.0026556	0.004419154	0.006035712	0.0053064628	0.0042433436	0.00618496	0.0066792504	0.004857431	0.0041168393	0.0036834	0.0030036601	0.0029627676	0.004944578	0.0035471935	0.0032064102	0.0045967274	0.0058827596	0.003139705	0.0	0.0033249608	0.0074933916	0.0036631017	0.0019059093	0.005863293	0.003209093	0.0036855754	0.0052515096	0.0059790425	0.00279755	0.0037769324	0.005952719	0.0055349646	0.0033275	0.006211357	0.0063937167	0.0043432848	0.003378748	0.003398876	0.006190294	0.0031311973	0.0031308269	0.0026071623	0.004205702	0.0051916586	0.0034380963	0.0037719454	0.0049385014	0.005903602	0.0052222335	0.0050742407	0.0	0.0054578003	0.003499855	0.0034321581	0.0059768567	0.0038821474	0.007198545	0.0033945313	0.0036611457	0.0040177815	0.0022301984	0.0032196064	0.0021020763	0.0064314106	0.006095705	0.0038077908	0.003727556	0.0030412707	0.0067845033	0.002815254	0.0072149294	0.0041585485	0.0041412143	0.0046548797	0.0031067356	0.004739574	0.006267126	0.0031957957
jaJzmmNr1sWLN3nx	0.004500965	0.004370933	0.0	0.0077410666	0.00653012	0.0032702181	0.008500339	0.0	0.007168342	0.0	0.0069532283	0.008743126	0.0	0.0	0.00635733	0.007515297	0.006546586	0.0	0.0	0.0	0.0	0.0069946223	0.0	0.007639169	0.005606148	0.006550477	0.0053640753	0.008214616	0.0	0.0014107168	0.0053868666	0.0054783174	0.0	0.0	0.0	0.0014730603	0.0018428689	0.0	0.0046317563	0.0	0.0	0.0015277856	0.0053503346	0.0	0.009227156	0.0	0.0	0.004092122	0.0	0.0	0.0053887824	0.0	0.006668431	0.007684777	0.0054272194	0.0085339025	0.0	0.0059325974	0.0051259357	0.0081272945	0.0048948387	0.0	0.0	0.008206688	0.0061209276	0.0061291424	0.0	0.004703842	0.0	0.0028005815	0.0	0.005161765	0.0015179896	0.007852342	0.005679025	0.005814716	0.007625351	0.0073328265	0.0064147348	0.0	0.0	0.007558874	0.005412346	0.008811465	0.0	0.008554571	0.0060572694	0.00538907	0.0	0.0045956704	0.0040634833	0.005180319	0.0054617226	0.0	0.0049530175	0.00919877	0.0070484793	0.008350127	0.006850451	0.0063340804	0.0	0.0074632405	0.005347028	0.0053151078	0.0	0.0	0.0	0.0063024824	0.009199091	0.005530831	0.0018799859	0.007201309	0.0017370094	0.0	0.0	0.0037710385	0.005283636	0.0020743972	0.0	0.0053091557	0.0	0.00877559	0.0	0.0	0.005084167	0.006973916	0.0	0.0050896737
jAmlfX0zCVbOy778	0.0066789705	0.008083898	0.0	0.0066564637	0.008004204	0.0027281295	0.0034907057	0.0007695343	0.0068291407	0.0022670361	0.006633414	0.004186316	0.0	0.0	0.008333514	0.0028712985	0.0074249734	0.0026428548	0.000117209034	0.0	0.0	0.00263894	0.0	0.0053520696	0.0034856026	0.006814071	0.0070470003	0.005441439	0.00021375123	0.0016246461	0.0072985743	0.007700183	0.0	0.001987045	0.0	0.002210377	0.0022458672	0.0023170528	0.006839895	0.004070281	0.0030515932	0.0018595611	0.00830224	0.0	0.007405242	0.0	0.0	0.006383485	0.0035741143	0.0	0.0065542827	0.0	0.004463045	0.007150119	0.00806861	0.0055748443	0.0037042603	0.0058678677	0.0073021427	0.0033565853	0.006593009	0.0	0.0	0.004123516	0.0068998015	0.0032810185	0.0	0.006559631	0.0	0.0030253811	0.00411235	0.007111617	0.0017983747	0.007675675	0.0065023345	0.007407799	0.00683676	0.0049052737	0.0015593425	0.0	0.0033028852	0.0050476003	0.007823793	0.0067389994	0.004395647	0.0038596706	0.0075349202	0.006389039	0.0023003705	0.006542267	0.0064432705	0.0066675944	0.008446985	0.0024139972	0.0074713817	0.0040760823	0.006754621	0.0050458675	0.0044853156	0.0038601859	0.0	0.0065193204	0.007210828	0.007085355	0.0	0.0	0.003960672	0.007643837	0.0044497526	0.0076287687	0.0020865723	0.0038322688	0.0018955563	0.0	0.0033616454	0.007263251	0.007563861	0.0010718871	0.0	0.0065314444	0.00356453	0.004714935	0.0	0.0	0.0073960717	0.0064638876	0.0	0.0071474253
jark6tVTtsel3gNB	0.007919826	0.009586816	0.006532956	0.007207075	0.008621481	0.004865296	0.0024237044	0.0077382303	0.0078123454	0.0074644005	0.008049351	0.003821158	0.0	0.0082347635	0.009335033	0.0036765286	0.009045798	0.006512891	0.0076245675	0.0073276204	0.0065492135	0.0036992242	0.0	0.006683208	0.004979622	0.00818863	0.00889559	0.0061729546	0.008093023	0.0019200899	0.008647376	0.009379654	0.0011568856	0.005742522	0.0	0.004437137	0.0026374988	0.006155549	0.0076628258	0.0080337	0.007190049	0.002248037	0.009181496	0.008053794	0.008844651	0.0	0.0	0.008244928	0.0071631116	0.00051440607	0.00865938	0.00083153154	0.0057678204	0.0071966047	0.00871884	0.007044649	0.0069868877	0.008186301	0.009062532	0.0040209843	0.009256039	0.0	0.0	0.0031131026	0.008927006	0.0046277954	0.006727155	0.007950887	0.0	0.0036723842	0.007183318	0.008248253	0.0020612525	0.0085023185	0.009106094	0.009227724	0.008173117	0.005491612	0.0016287945	0.0	0.0062345737	0.0065759863	0.009098129	0.007841276	0.007080079	0.0048162467	0.007977831	0.008319163	0.0073676794	0.007460164	0.00825329	0.007930355	0.011124026	0.005652897	0.00908832	0.004180382	0.008347233	0.005974798	0.0058039916	0.00548787	0.0	0.0068016322	0.0094270175	0.008718355	0.007655159	0.00073602994	0.007865958	0.010015958	0.004082746	0.009584179	0.0023181303	0.002288795	0.0021766827	0.0071290885	0.0060510417	0.008713727	0.009526463	0.0034367023	0.0074290233	0.008509023	0.0071975114	0.004389508	0.0	0.00012723067	0.008141734	0.007772412	0.0072849263	0.009065763
jBMYgoEaEs1PeAw8	0.0	0.0	0.010638425	0.0	0.0	0.0	0.0	0.010691271	0.0	0.009686903	0.0	0.0	0.0	0.013100711	0.0	0.0	0.0	0.005680134	0.011763907	0.011470283	0.009630745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011745876	0.0010011524	0.0	0.0	0.01202297	0.0029226954	0.0126492595	0.00022063614	0.002154162	0.0047388854	0.0	0.0059531904	0.0071159396	0.0015285432	0.0	0.011910092	0.0	0.0	0.009682228	0.0	0.0050965194	0.012258517	0.0	0.013105109	0.0	0.0	0.0	0.0	0.0056766793	0.0	0.0	0.0	0.0	0.0103284065	0.012272602	0.0	0.0	0.0	0.0112344455	0.0	0.0	0.0011342344	0.0071273646	0.0	0.0010522262	0.0	0.0	0.0	0.0	0.0	0.0	0.012406685	0.0055604214	0.0	0.0	0.0	0.005990916	0.0	0.0	0.0	0.006596553	0.0	0.0	0.0	0.0	0.0041395184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108593535	0.012604924	0.006326222	0.0	0.0	0.0	0.0016312068	0.0	0.0013708819	0.011098963	0.0051394496	0.0	0.0	0.0	0.010877446	0.0	0.007099202	0.0	0.011894144	0.013044164	0.0	0.0	0.011125648	0.0
jBt6v1SBytV6A9Cg	0.0	0.0	0.0	0.0	0.0	0.0	0.004087307	0.0	0.0	0.0	0.0	0.0037190698	0.0	0.0	0.0	0.0018001954	0.0	0.0	0.0	0.0	0.0	0.001823495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013843087	0.0	0.0	0.0	0.0	0.0	0.0	0.0019910464	0.0	0.0	0.0	0.0	0.0016827241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049745105	0.0	0.0	0.0	0.0017374591	0.0	0.0	0.0	0.0026725098	0.0	0.0	0.0	0.0	0.0	0.002290675	0.0	0.0	0.0014586502	0.0	0.0	0.0	0.0	0.0	0.0011452147	0.0	0.0	0.0	0.0	0.0007714747	0.0	0.0019063234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032800639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025158008	0.0	0.0019458825	0.002550986	0.0016307513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002511934	0.0	0.0	0.0	0.0	0.0	0.0
JCKd93BKMRpu90P1	0.004160193	0.004797872	0.0	0.005891831	0.005496408	0.0026486637	0.0074729826	0.00050506653	0.0061156177	3.4617282e-05	0.0057172654	0.008119675	0.0	0.0	0.0054238616	0.007283994	0.005444502	0.000101901096	0.0	0.0	0.0	0.0075705685	0.0	0.0075833565	0.0036001313	0.0048219655	0.005081283	0.0056194747	0.00043549953	0.0018159173	0.005267337	0.00429984	0.0	0.0009648892	0.0	0.0017025969	0.0023960753	9.404094e-05	0.003814617	0.00089342304	0.0006522534	0.0020519274	0.005170454	0.0	0.0072875246	0.0	0.0	0.003516279	0.0004652784	0.0	0.0047268867	0.0	0.0050093858	0.0058445213	0.0046749916	0.0077246423	0.0	0.0055587846	0.0046662614	0.007669672	0.0039113197	0.0	0.0	0.007946254	0.005283816	0.003951102	0.0	0.0029047988	0.0	0.0031605787	3.389959e-05	0.004027368	0.001915204	0.0070999055	0.0045111156	0.0042475495	0.0058467067	0.0046656863	0.004928505	0.0	0.0	0.0061145476	0.004816611	0.0089730155	5.0017647e-05	0.008972615	0.0045918073	0.0045231883	0.00048471912	0.0040317695	0.004049405	0.004609271	0.0062689586	0.0	0.004351945	0.008174278	0.0049307137	0.005635841	0.005320284	0.0045057344	0.0	0.0061966297	0.0053099687	0.0050535887	0.00044484064	0.0	0.001017496	0.004765546	0.007380119	0.0044867955	0.0021644796	0.0069938456	0.0020767965	4.530848e-05	0.0	0.0047877315	0.0048257196	0.0009606888	0.0	0.0048772576	0.0	0.007909922	0.0	0.0	0.0043826564	0.0056356806	0.0	0.0053098043
JCnJpN2RFUxKN0MS	0.003757506	0.0037070394	0.0003099166	0.00672259	0.0039137	0.004329536	0.0030109936	0.00081249094	0.0067707296	0.0013523126	0.0037576477	0.0050333785	0.0	0.0006361895	0.0043789227	0.0032203882	0.0057826354	0.003070136	0.00045696003	0.0003842223	0.0	0.003066938	0.0	0.0065227165	0.007030674	0.003094115	0.0041373027	0.007174803	0.0010442301	0.0015485195	0.0035686516	0.0036816786	0.0	0.0031757078	0.0	0.004486195	0.002186328	0.0014018124	0.0030332142	0.003285942	0.0026446064	0.0017552967	0.0042050458	0.0015698624	0.0075667207	0.0	0.0	0.0038915128	0.0026908864	0.0	0.0036831095	0.0	0.007971457	0.006611207	0.0048948857	0.006726418	0.0017878779	0.005119969	0.0049614254	0.0042259805	0.0035111958	0.0	0.0	0.003972085	0.0032684435	0.005203672	0.0	0.0035163432	0.0	0.0028273962	0.0026064317	0.004348944	0.001590865	0.006704496	0.003320108	0.0036379693	0.0060660415	0.0074780323	0.0013156262	0.0	0.0017597049	0.0070781	0.0045486256	0.006893995	0.0019723845	0.004657804	0.004697568	0.0036398375	0.0019935956	0.0028901463	0.0033236144	0.0031999857	0.0052578915	0.0016160875	0.0031976155	0.0041730483	0.0053970944	0.0075633107	0.0072466205	0.0065415115	0.0	0.00717479	0.004379854	0.004389464	0.00045795974	0.0	0.0033912621	0.004569625	0.004466338	0.004794587	0.001959551	0.0028491374	0.0018390347	0.0006602481	0.0016957646	0.0044402326	0.004501363	0.002341453	0.00028151053	0.0038347626	0.0021465402	0.004167026	0.0	0.0	0.0038905512	0.005455088	0.0002828079	0.0035347915
JCoVLNWgRrFWoVo5	0.008351396	0.009797072	0.0032300132	0.011641309	0.009970101	0.0067173652	0.0046377084	0.0049342248	0.0114583	0.0055131526	0.009431416	0.006796763	0.0	0.004106618	0.010965995	0.0063562538	0.011613403	0.006609331	0.0045325686	0.0041919667	0.0034901144	0.005705415	0.0	0.0094106775	0.007732558	0.0094123315	0.0100685	0.009936158	0.005035208	0.0019978022	0.008684071	0.0102857435	0.0	0.0068770153	0.0	0.006190776	0.002623653	0.006147567	0.009075797	0.0077445307	0.006896029	0.0022529347	0.010197021	0.003737514	0.01302265	0.0	0.0	0.008261502	0.007466032	0.0	0.009452994	0.0	0.008841508	0.0116115585	0.009358989	0.009805827	0.006098542	0.01151583	0.010128712	0.007155298	0.0090204235	0.0	0.0	0.0058221333	0.009757831	0.0072998325	0.003464782	0.008704836	0.0	0.003689784	0.0064926143	0.008524234	0.0021361678	0.011716293	0.009035422	0.010059549	0.0113782	0.008977321	0.0036098282	0.0	0.0064904857	0.009560846	0.008806244	0.011489825	0.0066439263	0.007929267	0.00934191	0.008952331	0.0065931794	0.008225069	0.008475492	0.008373414	0.011350245	0.0057555297	0.009498953	0.0070297853	0.0110132005	0.009260568	0.009409573	0.0085182665	0.0	0.010725756	0.009734983	0.009536252	0.0037843776	0.0	0.0070881303	0.009825251	0.0064507225	0.009596391	0.0023034282	0.0047479025	0.0022871098	0.0034257707	0.0058490415	0.00930363	0.009147252	0.005087759	0.0044560167	0.008845862	0.0064739706	0.007389924	0.0	0.0	0.008852677	0.011751877	0.0038555688	0.009514793
jCr64GDnzODJJsyx	0.011918667	0.013485209	0.0048916684	0.011592496	0.012514714	0.0075652646	0.005387278	0.0060899374	0.012627794	0.006369651	0.012404476	0.0066582104	0.0	0.005881672	0.013202414	0.0057140733	0.012844161	0.006911199	0.005877141	0.0055411956	0.0049083703	0.005532067	0.0	0.008991842	0.008428075	0.01266905	0.0130957635	0.010368903	0.006269214	0.002109312	0.012048884	0.012994148	0.0	0.0071773212	0.0	0.00627485	0.0028216066	0.0066175894	0.011663175	0.008054054	0.006915826	0.00236677	0.013585702	0.005519494	0.013236933	0.0	0.0	0.012344503	0.007566745	0.0	0.012967865	0.0	0.0101115955	0.012471929	0.013243549	0.009838549	0.0067652045	0.011926892	0.0128827775	0.006680009	0.012510738	0.0	0.0	0.006064742	0.012821253	0.007725855	0.0056078155	0.011650471	0.0	0.0040400275	0.0070742345	0.011768711	0.002249076	0.0121814525	0.012258209	0.013741774	0.012358723	0.0093999095	0.0039496375	0.0	0.0064970744	0.010074178	0.0120814415	0.010712952	0.0073956107	0.0075655277	0.012678055	0.012319695	0.0071837585	0.011585938	0.011530398	0.0118982745	0.014096312	0.0064241798	0.012720362	0.0072529223	0.0124860415	0.009409113	0.009537743	0.009021686	0.0	0.010671076	0.013088268	0.0127972355	0.0056015556	0.0	0.007542952	0.013638025	0.0066500613	0.012811075	0.002418578	0.004967512	0.0023837036	0.005641904	0.0064801276	0.0119605865	0.012370972	0.005417114	0.005893749	0.011856732	0.0070835766	0.0070032314	0.0	0.0	0.011913356	0.012588321	0.005350598	0.012371782
